code,name,market
477490,에셋플러스 글로벌일등기업포커스10액티브,코스피
478150,TIMEFOLIO 글로벌우주테크&방산액티브,코스피
479620,SOL 미국AI반도체칩메이커,코스피
480370,씨케이솔루션,코스피
480460,WON 한국부동산TOP3플러스,코스피
481180,SOL 미국AI소프트웨어,코스피
481190,SOL 미국테크TOP10,코스피
481850,신한글로벌액티브리츠,코스피
483570,KCGI 미국S&P500 TOP10,코스피
483650,달바글로벌,코스피
484870,엠앤씨솔루션,코스피
484880,SOL 금융지주플러스고배당,코스피
484890,SOL 머니마켓액티브,코스피
485810,TIMEFOLIO 글로벌안티에이징바이오액티브,코스피
486240,DAISHIN343 AI반도체&인프라액티브,코스피
486450,SOL 미국AI전력인프라,코스피
487570,HS효성,코스피
487750,BNK 온디바이스AI,코스피
488720,WON 종합채권(AA-이상)액티브,코스피
488980,SOL 26-12 회사채(AA-이상)액티브,코스피
489010,PLUS 글로벌AI인프라,코스피
489030,PLUS 고배당주위클리커버드콜,코스피
489290,WON 미국빌리어네어,코스피
489790,한화비전,코스피
490480,SOL K방산,코스피
490490,SOL 미국배당미국채혼합50,코스피
491220,PLUS 200TR,코스피
491230,PLUS 국공채머니마켓액티브,코스피
491510,파워 K-주주가치액티브,코스피
491700,HK 200,코스피
493420,SOL 미국배당다우존스2호,코스피
494180,TIMEFOLIO 글로벌소비트렌드액티브,코스피
494210,SOL 미국500타겟커버드콜액티브,코스피
494220,UNICORN SK하이닉스밸류체인액티브,코스피
494410,PLUS 미국S&P500성장주,코스피
494420,PLUS 미국배당증가성장주데일리커버드콜,코스피
495040,PLUS 코리아밸류업,코스피
495060,TIMEFOLIO 코리아밸류업액티브,코스피
495550,SOL 코리아밸류업TR,코스피
495710,BNK 26-06 특수채(AAA이상)액티브,코스피
496020,WON 전단채플러스액티브,코스피
496130,TRUSTON 코리아밸류업액티브,코스피
496770,PLUS 글로벌방산,코스피
497880,SOL CD금리&머니마켓액티브,코스피
498180,파워 종합채권(AA-이상)액티브,코스피
499150,SOL 미국S&P500엔화노출(H),코스피
499790,GS피앤엘,코스피
950210,프레스티지바이오파마,코스피
900140,엘브이엠씨홀딩스,코스피
900110,이스트아시아홀딩스,코스닥
900270,헝셩그룹,코스닥
900260,로스웰,코스닥
900290,GRT,코스닥
900300,오가닉티코스메틱,코스닥
900310,컬러레이,코스닥
900340,윙입푸드,코스닥
000250,삼천당제약,코스닥
000440,중앙에너비스,코스닥
001000,신라섬유,코스닥
001540,안국약품,코스닥
001810,무림SP,코스닥
001840,이화공영,코스닥
002230,피에스텍,코스닥
002290,삼일기업공사,코스닥
002680,한탑,코스닥
002800,신신제약,코스닥
003100,선광,코스닥
003310,대주산업,코스닥
003380,하림지주,코스닥
003800,에이스침대,코스닥
004590,한국가구,코스닥
004650,창해에탄올,코스닥
004780,대륙제관,코스닥
005160,동국산업,코스닥
005290,동진쎄미켐,코스닥
005670,푸드웰,코스닥
005710,대원산업,코스닥
005860,한일사료,코스닥
005990,매일홀딩스,코스닥
006050,국영지앤엠,코스닥
006140,피제이전자,코스닥
006620,동구바이오제약,코스닥
006730,서부T&D,코스닥
006910,보성파워텍,코스닥
006920,모헨즈,코스닥
007330,푸른저축은행,코스닥
007370,진양제약,코스닥
007390,네이처셀,코스닥
007530,와이엠,코스닥
007680,대원,코스닥
007720,소노스퀘어,코스닥
007770,한일화학,코스닥
007820,에스엠코어,코스닥
008290,원풍물산,코스닥
008370,원풍,코스닥
008470,부스타,코스닥
008830,대동기어,코스닥
009300,삼아제약,코스닥
009520,포스코엠텍,코스닥
009620,삼보산업,코스닥
009730,이렘,코스닥
009780,엠에스씨,코스닥
010170,대한광통신,코스닥
010240,흥국,코스닥
010280,아이티센엔텍,코스닥
010470,오리콤,코스닥
011040,경동제약,코스닥
011080,형지I&C,코스닥
011320,유니크,코스닥
011370,서한,코스닥
011560,세보엠이씨,코스닥
012340,뉴인텍,코스닥
012620,원일특강,코스닥
012700,리드코프,코스닥
012790,신일제약,코스닥
012860,모베이스전자,코스닥
013030,하이록코리아,코스닥
013120,동원개발,코스닥
013310,아진산업,코스닥
013720,CBI,코스닥
013810,스페코,코스닥
013990,아가방컴퍼니,코스닥
014100,메디앙스,코스닥
014190,원익큐브,코스닥
014200,광림,코스닥
014470,부방,코스닥
014570,고려제약,코스닥
014620,성광벤드,코스닥
014940,오리엔탈정공,코스닥
014970,삼륭물산,코스닥
015710,코콤,코스닥
015750,성우하이텍,코스닥
016100,리더스코스메틱,코스닥
016250,SGC E&C,코스닥
016600,큐캐피탈,코스닥
016670,디모아,코스닥
016790,현대사료,코스닥
016920,카스,코스닥
017000,신원종합개발,코스닥
017250,인터엠,코스닥
017480,삼현철강,코스닥
017510,세명전기,코스닥
017650,대림제지,코스닥
017890,한국알콜,코스닥
018000,유니슨,코스닥
018120,진로발효,코스닥
018290,브이티,코스닥
018310,삼목에스폼,코스닥
018620,우진비앤지,코스닥
018680,서울제약,코스닥
018700,바른손,코스닥
019010,베뉴지,코스닥
019210,와이지-원,코스닥
019540,일지테크,코스닥
019550,SBI인베스트먼트,코스닥
019570,플루토스,코스닥
019590,에스유앤피,코스닥
019660,글로본,코스닥
019770,서연탑메탈,코스닥
019990,에너토크,코스닥
020180,대신정보통신,코스닥
020400,대동금속,코스닥
020710,시공테크,코스닥
021040,대호특수강,코스닥
021080,에이티넘인베스트,코스닥
021320,KCC건설,코스닥
021650,한국큐빅,코스닥
021880,메이슨캐피탈,코스닥
022220,TKG애강,코스닥
023160,태광,코스닥
023410,유진기업,코스닥
023440,제이스코홀딩스,코스닥
023460,CNH,코스닥
023600,삼보판지,코스닥
023760,한국캐피탈,코스닥
023770,플레이위드,코스닥
023790,동일스틸럭스,코스닥
023900,풍국주정,코스닥
023910,대한약품,코스닥
024060,흥구석유,코스닥
024120,KB오토시스,코스닥
024740,한일단조,코스닥
024800,유성티엔에스,코스닥
024810,이화전기,코스닥
024830,세원물산,코스닥
024840,KBI메탈,코스닥
024850,HLB이노베이션,코스닥
024880,케이피에프,코스닥
024910,경창산업,코스닥
024940,PN풍년,코스닥
024950,삼천리자전거,코스닥
025320,시노펙스,코스닥
025440,DH오토웨어,코스닥
025550,한국선재,코스닥
025770,한국정보통신,코스닥
025870,신라에스지,코스닥
025880,케이씨피드,코스닥
025900,동화기업,코스닥
025950,동신건설,코스닥
025980,아난티,코스닥
026040,제이에스티나,코스닥
026150,특수건설,코스닥
026910,광진실업,코스닥
027040,서울전자통신,코스닥
027050,코리아나,코스닥
027360,아주IB투자,코스닥
027580,상보,코스닥
027710,팜스토리,코스닥
027830,대성창투,코스닥
028080,휴맥스홀딩스,코스닥
028300,HLB,코스닥
029480,광무,코스닥
029960,코엔텍,코스닥
030350,드래곤플라이,코스닥
030520,한글과컴퓨터,코스닥
030530,원익홀딩스,코스닥
030960,양지사,코스닥
031310,아이즈비전,코스닥
031330,에스에이엠티,코스닥
031510,오스템,코스닥
031860,디에이치엑스컴퍼니,코스닥
031980,피에스케이홀딩스,코스닥
032080,아즈텍WB,코스닥
032190,다우데이타,코스닥
032280,삼일,코스닥
032300,한국파마,코스닥
032500,케이엠더블유,코스닥
032540,TJ미디어,코스닥
032580,피델릭스,코스닥
032620,유비케어,코스닥
032680,소프트센,코스닥
032750,삼진,코스닥
032790,엠젠솔루션,코스닥
032800,판타지오,코스닥
032820,우리기술,코스닥
032850,비트컴퓨터,코스닥
032860,더라미,코스닥
032940,원익,코스닥
032960,동일기연,코스닥
032980,바이온,코스닥
033050,제이엠아이,코스닥
033100,제룡전기,코스닥
033130,디지틀조선,코스닥
033160,엠케이전자,코스닥
033170,시그네틱스,코스닥
033200,모아텍,코스닥
033230,인성정보,코스닥
033290,코웰패션,코스닥
033310,엠투엔,코스닥
033320,제이씨현시스템,코스닥
033340,좋은사람들,코스닥
033500,동성화인텍,코스닥
033540,파라텍,코스닥
033560,블루콤,코스닥
033640,네패스,코스닥
033790,피노,코스닥
033830,티비씨,코스닥
034810,해성산업,코스닥
034940,조아제약,코스닥
034950,한국기업평가,코스닥
035080,그래디언트,코스닥
035200,프럼파스트,코스닥
035290,골드앤에스,코스닥
035460,기산텔레콤,코스닥
035600,KG이니시스,코스닥
035610,솔본,코스닥
035620,바른손이앤에이,코스닥
035760,CJ ENM,코스닥
035810,이지홀딩스,코스닥
035890,서희건설,코스닥
035900,JYP Ent.,코스닥
036000,예림당,코스닥
036010,아비코전자,코스닥
036030,케이티알파,코스닥
036090,위지트,코스닥
036120,서울평가정보,코스닥
036170,에이치엠넥스,코스닥
036180,지더블유바이텍,코스닥
036190,금화피에스시,코스닥
036200,유니셈,코스닥
036220,오상헬스케어,코스닥
036480,대성미생물,코스닥
036540,SFA반도체,코스닥
036560,KZ정밀,코스닥
036620,감성코퍼레이션,코스닥
036630,세종텔레콤,코스닥
036640,HRS,코스닥
036670,삼양케이씨아이,코스닥
036690,코맥스,코스닥
036710,심텍홀딩스,코스닥
036800,나이스정보통신,코스닥
036810,에프에스티,코스닥
036830,솔브레인홀딩스,코스닥
036890,진성티이씨,코스닥
036930,주성엔지니어링,코스닥
037030,파워넷,코스닥
037070,파세코,코스닥
037230,한국팩키지,코스닥
037330,인지디스플레,코스닥
037350,성도이엔지,코스닥
037370,EG,코스닥
037400,우리엔터프라이즈,코스닥
037440,희림,코스닥
037460,삼지전자,코스닥
037760,쎄니트,코스닥
037950,엘컴텍,코스닥
038010,제일테크노스,코스닥
038060,루멘스,코스닥
038070,서린바이오,코스닥
038110,에코플라스틱,코스닥
038290,마크로젠,코스닥
038390,레드캡투어,코스닥
038460,바이오스마트,코스닥
038500,삼표시멘트,코스닥
038530,케이바이오,코스닥
038540,상상인,코스닥
038620,위즈코프,코스닥
038680,에스넷,코스닥
038870,에코바이오,코스닥
038880,아이에이,코스닥
038950,파인디지털,코스닥
039010,현대에이치티,코스닥
039020,이건홀딩스,코스닥
039030,이오테크닉스,코스닥
039200,오스코텍,코스닥
039240,경남스틸,코스닥
039290,인포뱅크,코스닥
039310,세중,코스닥
039340,한국경제TV,코스닥
039420,케이엘넷,코스닥
039440,에스티아이,코스닥
039560,다산네트웍스,코스닥
039610,화성밸브,코스닥
039740,한국정보공학,코스닥
039830,오로라,코스닥
039840,디오,코스닥
039860,나노엔텍,코스닥
039980,폴라리스AI,코스닥
040160,누리플렉스,코스닥
040300,YTN,코스닥
040350,크레오에스지,코스닥
040420,정상제이엘에스,코스닥
040610,SG&G,코스닥
040910,아이씨디,코스닥
041020,폴라리스오피스,코스닥
041190,우리기술투자,코스닥
041440,현대에버다임,코스닥
041460,한국전자인증,코스닥
041510,에스엠,코스닥
041520,이엘씨,코스닥
041590,플래스크,코스닥
041830,인바디,코스닥
041910,폴라리스AI파마,코스닥
041920,메디아나,코스닥
041930,동아화성,코스닥
041960,코미팜,코스닥
042000,카페24,코스닥
042040,케이피엠테크,코스닥
042110,에스씨디,코스닥
042370,비츠로테크,코스닥
042420,네오위즈홀딩스,코스닥
042500,링네트,코스닥
042510,라온시큐어,코스닥
042520,한스바이오메드,코스닥
042600,새로닉스,코스닥
042940,상지건설,코스닥
043090,더테크놀로지,코스닥
043100,알파녹스,코스닥
043150,바텍,코스닥
043200,파루,코스닥
043220,티에스넥스젠,코스닥
043260,성호전자,코스닥
043340,에쎈테크,코스닥
043360,디지아이,코스닥
043370,피에이치에이,코스닥
043590,웰킵스하이텍,코스닥
043610,KT지니뮤직,코스닥
043650,국순당,코스닥
043710,서울리거,코스닥
043910,자연과환경,코스닥
044060,조광ILI,코스닥
044180,KD,코스닥
044340,위닉스,코스닥
044480,빌리언스,코스닥
044490,태웅,코스닥
044780,에이치케이,코스닥
044960,이글벳,코스닥
044990,에이치엔에스하이텍,코스닥
045060,오공,코스닥
045100,한양이엔지,코스닥
045300,성우테크론,코스닥
045340,토탈소프트,코스닥
045390,대아티아이,코스닥
045510,정원엔시스,코스닥
045520,크린앤사이언스,코스닥
045660,에이텍,코스닥
045970,코아시아,코스닥
046070,코다코,코스닥
046120,오르비텍,코스닥
046210,HLB파나진,코스닥
046310,백금T&A,코스닥
046390,삼화네트웍스,코스닥
046440,KG모빌리언스,코스닥
046890,서울반도체,코스닥
046940,우원개발,코스닥
046970,우리로,코스닥
047080,한빛소프트,코스닥
047310,파워로직스,코스닥
047560,이스트소프트,코스닥
047770,코데즈컴바인,코스닥
047820,초록뱀미디어,코스닥
047920,HLB제약,코스닥
048410,현대바이오,코스닥
048430,유라테크,코스닥
048470,대동스틸,코스닥
048530,인트론바이오,코스닥
048550,SM C&C,코스닥
048770,TPC,코스닥
048830,엔피케이,코스닥
048870,시너지이노베이션,코스닥
048910,대원미디어,코스닥
049070,인탑스,코스닥
049080,기가레인,코스닥
049120,파인디앤씨,코스닥
049180,셀루메드,코스닥
049430,코메론,코스닥
049470,SGA,코스닥
049480,오픈베이스,코스닥
049520,유아이엘,코스닥
049550,잉크테크,코스닥
049630,재영솔루텍,코스닥
049720,고려신용정보,코스닥
049830,승일,코스닥
049950,미래컴퍼니,코스닥
049960,쎌바이오텍,코스닥
050090,비케이홀딩스,코스닥
050110,캠시스,코스닥
050120,ES큐브,코스닥
050760,에스폴리텍,코스닥
050860,아세아텍,코스닥
050890,쏠리드,코스닥
050960,수산아이앤티,코스닥
051160,지어소프트,코스닥
051360,토비스,코스닥
051370,인터플렉스,코스닥
051380,피씨디렉트,코스닥
051390,YW,코스닥
051490,나라엠앤디,코스닥
051500,CJ프레시웨이,코스닥
051780,큐로홀딩스,코스닥
051980,중앙첨단소재,코스닥
052020,에스티큐브,코스닥
052220,iMBC,코스닥
052260,현대바이오랜드,코스닥
052300,오션인더블유,코스닥
052330,코텍,코스닥
052400,코나아이,코스닥
052420,오성첨단소재,코스닥
052460,아이크래프트,코스닥
052600,한네트,코스닥
052670,제일바이오,코스닥
052710,아모텍,코스닥
052770,아이톡시,코스닥
052790,액토즈소프트,코스닥
052860,아이앤씨,코스닥
052900,KX하이텍,코스닥
053030,바이넥스,코스닥
053050,지에스이,코스닥
053060,세동,코스닥
053080,케이엔솔,코스닥
053160,프리엠스,코스닥
053260,금강철강,코스닥
053270,구영테크,코스닥
053280,예스24,코스닥
053290,NE능률,코스닥
053300,한국정보인증,코스닥
053350,이니텍,코스닥
053450,세코닉스,코스닥
053580,웹케시,코스닥
053610,프로텍,코스닥
053620,태양,코스닥
053700,삼보모터스,코스닥
053800,안랩,코스닥
053950,경남제약,코스닥
053980,오상자이엘,코스닥
054040,한국컴퓨터,코스닥
054050,농우바이오,코스닥
054090,삼진엘앤디,코스닥
054180,메디콕스,코스닥
054210,이랜텍,코스닥
054220,비츠로시스,코스닥
054300,팬스타엔터프라이즈,코스닥
054410,케이피티유,코스닥
054450,텔레칩스,코스닥
054540,삼영엠텍,코스닥
054620,APS,코스닥
054630,에이디칩스,코스닥
054670,대한뉴팜,코스닥
054780,키이스트,코스닥
054800,아이디스홀딩스,코스닥
054920,한컴위드,코스닥
054930,유신,코스닥
054940,엑사이엔씨,코스닥
054950,제이브이엠,코스닥
056080,유진로봇,코스닥
056090,시지메드텍,코스닥
056190,에스에프에이,코스닥
056360,코위버,코스닥
056700,신화인터텍,코스닥
056730,CNT85,코스닥
057030,YBM넷,코스닥
057540,옴니시스템,코스닥
057680,티사이언티픽,코스닥
057880,푸른소나무,코스닥
058110,멕아이씨에스,코스닥
058400,KNN,코스닥
058450,한주에이알티,코스닥
058470,리노공업,코스닥
058610,에스피지,코스닥
058630,엠게임,코스닥
058820,CMG제약,코스닥
058970,엠로,코스닥
059090,미코,코스닥
059100,아이컴포넌트,코스닥
059120,아진엑스텍,코스닥
059210,메타바이오메드,코스닥
059270,해성에어로보틱스,코스닥
060150,인선이엔티,코스닥
060230,소니드,코스닥
060240,스타코링크,코스닥
060250,NHN KCP,코스닥
060260,뉴보텍,코스닥
060280,큐렉소,코스닥
060310,3S,코스닥
060370,LS마린솔루션,코스닥
060380,동양에스텍,코스닥
060480,국일신동,코스닥
060540,에스에이티,코스닥
060560,홈센타홀딩스,코스닥
060570,드림어스컴퍼니,코스닥
060590,씨티씨바이오,코스닥
060720,KH바텍,코스닥
060850,영림원소프트랩,코스닥
060900,DGP,코스닥
061040,알에프텍,코스닥
061250,화일약품,코스닥
061970,LB세미콘,코스닥
062970,한국첨단소재,코스닥
063080,컴투스홀딩스,코스닥
063170,서울옥션,코스닥
063440,SM Life Design,코스닥
063570,NICE인프라,코스닥
063760,이엘피,코스닥
064090,인크레더블버즈,코스닥
064240,홈캐스트,코스닥
064260,다날,코스닥
064290,인텍플러스,코스닥
064480,브리지텍,코스닥
064520,테크엘,코스닥
064550,바이오니아,코스닥
064760,티씨케이,코스닥
064800,포니링크,코스닥
064820,케이프,코스닥
064850,에프앤가이드,코스닥
065060,지엔코,코스닥
065130,탑엔지니어링,코스닥
065150,대산F&B,코스닥
065170,비엘팜텍,코스닥
065350,신성델타테크,코스닥
065370,위세아이텍,코스닥
065420,에스아이리소스,코스닥
065440,이루온,코스닥
065450,빅텍,코스닥
065500,오리엔트정공,코스닥
065510,휴비츠,코스닥
065530,와이어블,코스닥
065570,삼영이엔씨,코스닥
065650,하이퍼코퍼레이션,코스닥
065660,안트로젠,코스닥
065680,우주일렉트로,코스닥
065690,파커스,코스닥
065710,서호전기,코스닥
065770,CS,코스닥
065950,웰크론,코스닥
066130,하츠,코스닥
066310,큐에스아이,코스닥
066360,체리부로,코스닥
066410,버킷스튜디오,코스닥
066430,와이오엠,코스닥
066590,우수AMS,코스닥
066620,국보디자인,코스닥
066670,디티씨,코스닥
066700,테라젠이텍스,코스닥
066790,씨씨에스,코스닥
066900,디에이피,코스닥
066910,손오공,코스닥
066980,한성크린텍,코스닥
067000,조이시티,코스닥
067010,이씨에스,코스닥
067080,대화제약,코스닥
067160,SOOP,코스닥
067170,오텍,코스닥
067280,멀티캠퍼스,코스닥
067290,JW신약,코스닥
067310,하나마이크론,코스닥
067370,선바이오,코스닥
067390,아스트,코스닥
067570,엔브이에이치코리아,코스닥
067630,HLB생명과학,코스닥
067730,로지시스,코스닥
067770,세진티에스,코스닥
067900,와이엔텍,코스닥
067920,이글루,코스닥
067990,도이치모터스,코스닥
068050,팬엔터테인먼트,코스닥
068100,케이웨더,코스닥
068240,다원시스,코스닥
068330,일신바이오,코스닥
068760,셀트리온제약,코스닥
068790,DMS,코스닥
068930,디지털대성,코스닥
068940,셀피글로벌,코스닥
069080,웹젠,코스닥
069140,누리플랜,코스닥
069330,유아이디,코스닥
069410,엔텔스,코스닥
069510,에스텍,코스닥
069540,빛과전자,코스닥
069920,엑시온그룹,코스닥
070300,엑스큐어,코스닥
070590,한솔인티큐브,코스닥
071200,인피니트헬스케어,코스닥
071280,로체시스템즈,코스닥
071460,위니아,코스닥
071670,에이테크솔루션,코스닥
071850,캐스텍코리아,코스닥
072020,중앙백신,코스닥
072470,우리산업홀딩스,코스닥
072520,제넨바이오,코스닥
072770,율호,코스닥
072870,메가스터디,코스닥
072950,빛샘전자,코스닥
072990,에이치시티,코스닥
073010,케이에스피,코스닥
073110,엘엠에스,코스닥
073190,듀오백,코스닥
073490,이노와이어리스,코스닥
073540,에프알텍,코스닥
073560,우리손에프앤지,코스닥
073570,리튬포어스,코스닥
073640,테라사이언스,코스닥
074430,아미노로직스,코스닥
074600,원익QnC,코스닥
075130,플랜티넷,코스닥
075970,동국알앤에스,코스닥
076080,웰크론한텍,코스닥
076610,해성옵틱스,코스닥
077360,덕산하이메탈,코스닥
078020,LS증권,코스닥
078070,유비쿼스홀딩스,코스닥
078130,국일제지,코스닥
078140,대봉엘에스,코스닥
078150,HB테크놀러지,코스닥
078160,메디포스트,코스닥
078340,컴투스,코스닥
078350,한양디지텍,코스닥
078590,휴림에이텍,코스닥
078600,대주전자재료,코스닥
078860,엔에스이엔엠,코스닥
078890,가온그룹,코스닥
079000,와토스코리아,코스닥
079170,한창산업,코스닥
079190,케스피온,코스닥
079370,제우스,코스닥
079650,서산,코스닥
079810,디이엔티,코스닥
079940,가비아,코스닥
079950,인베니아,코스닥
079960,동양이엔피,코스닥
079970,투비소프트,코스닥
080010,이상네트웍스,코스닥
080160,모두투어,코스닥
080220,제주반도체,코스닥
080420,모다이노칩,코스닥
080470,성창오토텍,코스닥
080520,오디텍,코스닥
080530,코디,코스닥
080580,오킨스전자,코스닥
080720,한국유니온제약,코스닥
081150,티플랙스,코스닥
081180,쎄크,코스닥
081580,성우전자,코스닥
082210,옵트론텍,코스닥
082270,젬백스,코스닥
082660,코스나인,코스닥
082800,비보존 제약,코스닥
082850,우리바이오,코스닥
082920,비츠로셀,코스닥
083310,엘오티베큠,코스닥
083450,GST,코스닥
083470,이엠앤아이,코스닥
083500,에프엔에스테크,코스닥
083550,케이엠,코스닥
083640,인콘,코스닥
083650,비에이치아이,코스닥
083660,CSA 코스믹,코스닥
083790,CG인바이츠,코스닥
083930,아바코,코스닥
084110,휴온스글로벌,코스닥
084180,수성웹툰,코스닥
084370,유진테크,코스닥
084440,유비온,코스닥
084650,랩지노믹스,코스닥
084730,팅크웨어,코스닥
084850,아이티엠반도체,코스닥
084990,헬릭스미스,코스닥
085660,차바이오텍,코스닥
085670,뉴프렉스,코스닥
085810,알티캐스트,코스닥
085910,네오티스,코스닥
086040,바이오톡스텍,코스닥
086060,진바이오텍,코스닥
086390,유니테스트,코스닥
086450,동국제약,코스닥
086520,에코프로,코스닥
086670,비엠티,코스닥
086710,선진뷰티사이언스,코스닥
086820,바이오솔루션,코스닥
086890,이수앱지스,코스닥
086900,메디톡스,코스닥
086960,MDS테크,코스닥
086980,쇼박스,코스닥
087010,펩트론,코스닥
087260,모바일어플라이언스,코스닥
087600,픽셀플러스,코스닥
088130,동아엘텍,코스닥
088280,쏘닉스,코스닥
088290,이원컴포텍,코스닥
088340,유라클,코스닥
088390,이녹스,코스닥
088800,에이스테크,코스닥
088910,동우팜투테이블,코스닥
089010,켐트로닉스,코스닥
089030,테크윙,코스닥
089140,넥스턴바이오,코스닥
089150,케이씨티,코스닥
089230,THE E&M,코스닥
089600,KT나스미디어,코스닥
089790,제이티,코스닥
089850,유비벨록스,코스닥
089890,코세스,코스닥
089970,브이엠,코스닥
089980,상아프론테크,코스닥
090150,아이윈,코스닥
090360,로보스타,코스닥
090410,덕신이피씨,코스닥
090470,제이스텍,코스닥
090710,휴림로봇,코스닥
090850,현대이지웰,코스닥
091120,이엠텍,코스닥
091340,S&K폴리텍,코스닥
091440,한울소재과학,코스닥
091580,상신이디피,코스닥
091590,남화토건,코스닥
091700,파트론,코스닥
091970,나노캠텍,코스닥
092040,아미코젠,코스닥
092070,디엔에프,코스닥
092130,이크레더블,코스닥
092190,서울바이오시스,코스닥
092300,현우산업,코스닥
092460,한라IMS,코스닥
092600,앤씨앤,코스닥
092730,네오팜,코스닥
092870,엑시콘,코스닥
093190,빅솔론,코스닥
093320,케이아이엔엑스,코스닥
093380,풍강,코스닥
093520,매커스,코스닥
093640,케이알엠,코스닥
093920,서원인텍,코스닥
094170,동운아나텍,코스닥
094360,칩스앤미디어,코스닥
094480,갤럭시아머니트리,코스닥
094820,일진파워,코스닥
094840,슈프리마에이치큐,코스닥
094850,참좋은여행,코스닥
094860,네오리진,코스닥
094940,푸른기술,코스닥
094970,제이엠티,코스닥
095190,이엠코리아,코스닥
095270,웨이브일렉트로,코스닥
095340,ISC,코스닥
095500,미래나노텍,코스닥
095610,테스,코스닥
095660,네오위즈,코스닥
095700,제넥신,코스닥
095910,에스에너지,코스닥
096040,이트론,코스닥
096240,크레버스,코스닥
096250,와이즈넛,코스닥
096350,대창솔루션,코스닥
096530,씨젠,코스닥
096610,알에프세미,코스닥
096630,에스코넥,코스닥
096690,에이루트,코스닥
096870,엘디티,코스닥
097780,에코볼트,코스닥
097800,윈팩,코스닥
097870,효성오앤비,코스닥
098070,한텍,코스닥
098120,마이크로컨텍솔,코스닥
098460,고영,코스닥
098660,에스티오,코스닥
099190,아이센스,코스닥
099220,SDN,코스닥
099320,쎄트렉아이,코스닥
099390,브레인즈컴퍼니,코스닥
099410,동방선기,코스닥
099430,바이오플러스,코스닥
099440,스맥,코스닥
099520,DGI,코스닥
099750,이지케어텍,코스닥
100030,인지소프트,코스닥
100120,뷰웍스,코스닥
100130,동국S&C,코스닥
100590,머큐리,코스닥
100660,서암기계공업,코스닥
100700,세운메디칼,코스닥
100790,미래에셋벤처투자,코스닥
101000,KS인더스트리,코스닥
101160,월덱스,코스닥
101170,우림피티에스,코스닥
101240,씨큐브,코스닥
101330,모베이스,코스닥
101360,에코앤드림,코스닥
101390,아이엠,코스닥
101400,엔시트론,코스닥
101490,에스앤에스텍,코스닥
101670,하이드로리튬,코스닥
101680,한국정밀기계,코스닥
101730,위메이드맥스,코스닥
101930,인화정공,코스닥
101970,우양에이치씨,코스닥
102120,어보브반도체,코스닥
102370,케이옥션,코스닥
102710,이엔에프테크놀로지,코스닥
102940,코오롱생명과학,코스닥
103230,에스앤더블류,코스닥
103840,우양,코스닥
104040,대성파인텍,코스닥
104200,NHN벅스,코스닥
104460,디와이피엔에프,코스닥
104480,티케이케미칼,코스닥
104540,코렌텍,코스닥
104620,노랑풍선,코스닥
104830,원익머트리얼즈,코스닥
105330,케이엔더블유,코스닥
105550,엣지파운드리,코스닥
105740,디케이락,코스닥
105760,포스뱅크,코스닥
106080,케이이엠텍,코스닥
106190,하이텍팜,코스닥
106240,파인테크닉스,코스닥
106520,노블엠앤비,코스닥
107600,새빗켐,코스닥
107640,한중엔시에스,코스닥
108230,톱텍,코스닥
108380,대양전기공업,코스닥
108490,로보티즈,코스닥
108860,셀바스AI,코스닥
109080,옵티시스,코스닥
109610,에스와이,코스닥
109670,씨싸이트,코스닥
109740,디에스케이,코스닥
109820,진매트릭스,코스닥
109860,동일금속,코스닥
109960,AP헬스케어,코스닥
110020,전진바이오팜,코스닥
110790,크리스에프앤씨,코스닥
110990,디아이티,코스닥
111710,남화산업,코스닥
111870,KH 미래물산,코스닥
112040,위메이드,코스닥
112290,와이씨켐,코스닥
113810,디젠스,코스닥
114190,강원에너지,코스닥
114450,그린생명과학,코스닥
114630,폴라리스우노,코스닥
114810,한솔아이원스,코스닥
114840,아이패밀리에스씨,코스닥
115160,휴맥스,코스닥
115180,큐리언트,코스닥
115310,인포바인,코스닥
115440,우리넷,코스닥
115450,HLB테라퓨틱스,코스닥
115480,씨유메디칼,코스닥
115500,케이씨에스,코스닥
115530,씨엔플러스,코스닥
115570,스타플렉스,코스닥
115610,이미지스,코스닥
117670,알파칩스,코스닥
117730,티로보틱스,코스닥
118990,모트렉스,코스닥
119500,포메탈,코스닥
119610,인터로조,코스닥
119830,아이텍,코스닥
119850,지엔씨에너지,코스닥
120240,대정화금,코스닥
121440,골프존홀딩스,코스닥
121600,나노신소재,코스닥
121800,비덴트,코스닥
121850,코이즈,코스닥
121890,에스디시스템,코스닥
122310,제노레이,코스닥
122350,삼기,코스닥
122450,KX,코스닥
122640,예스티,코스닥
122690,서진오토모티브,코스닥
122870,와이지엔터테인먼트,코스닥
122990,와이솔,코스닥
123010,아이윈플러스,코스닥
123040,엠에스오토텍,코스닥
123330,제닉,코스닥
123410,코리아에프티,코스닥
123420,위메이드플레이,코스닥
123570,이엠넷,코스닥
123750,알톤,코스닥
123840,뉴온,코스닥
123860,아나패스,코스닥
124500,아이티센글로벌,코스닥
124560,태웅로직스,코스닥
125020,티씨머티리얼즈,코스닥
125210,아모그린텍,코스닥
126340,비나텍,코스닥
126600,BGF에코머티리얼즈,코스닥
126640,화신정공,코스닥
126700,하이비젼시스템,코스닥
126730,코칩,코스닥
126880,제이엔케이글로벌,코스닥
127120,제이에스링크,코스닥
127710,아시아경제,코스닥
127980,화인써키트,코스닥
128540,에코캡,코스닥
