종목코드,종목명,시장구분,시가총액,날짜,시가,고가,저가,종가,거래량
000250,삼천당제약,KOSDAQ,44287.707136,20240329,103000,148700,102700,140600,21159310
000250,삼천당제약,KOSDAQ,44287.707136,20240405,146500,151200,98900,112400,20884434
000250,삼천당제약,KOSDAQ,44287.707136,20240412,108900,111100,97000,105800,6134363
000250,삼천당제약,KOSDAQ,44287.707136,20240419,104600,108600,95400,102700,4816483
000250,삼천당제약,KOSDAQ,44287.707136,20240426,105100,110800,99300,106600,4132232
000250,삼천당제약,KOSDAQ,44287.707136,20240503,107200,121100,103100,116600,3793314
000250,삼천당제약,KOSDAQ,44287.707136,20240510,119700,120800,108800,114100,2638885
000250,삼천당제약,KOSDAQ,44287.707136,20240517,116000,118000,105500,112300,3334104
000250,삼천당제약,KOSDAQ,44287.707136,20240524,111300,122400,107100,114500,3205960
000250,삼천당제약,KOSDAQ,44287.707136,20240531,112600,120400,99200,119300,4180544
000250,삼천당제약,KOSDAQ,44287.707136,20240607,117800,128900,115500,127000,3168796
000250,삼천당제약,KOSDAQ,44287.707136,20240614,126300,134900,118600,123000,3824128
000250,삼천당제약,KOSDAQ,44287.707136,20240621,126200,167000,120200,158500,12297789
000250,삼천당제약,KOSDAQ,44287.707136,20240628,157900,161300,138600,146100,7405337
000250,삼천당제약,KOSDAQ,44287.707136,20240705,151300,203000,146100,196700,13134801
000250,삼천당제약,KOSDAQ,44287.707136,20240712,196700,230000,186600,199000,8254430
000250,삼천당제약,KOSDAQ,44287.707136,20240719,203000,229500,181300,192400,9235531
000250,삼천당제약,KOSDAQ,44287.707136,20240726,194100,194400,169000,176900,4240349
000250,삼천당제약,KOSDAQ,44287.707136,20240802,180600,187200,174900,179500,2160529
000250,삼천당제약,KOSDAQ,44287.707136,20240809,172000,174900,145500,163800,3853628
000250,삼천당제약,KOSDAQ,44287.707136,20240816,167000,168300,150000,166000,1930618
000250,삼천당제약,KOSDAQ,44287.707136,20240823,165300,168900,138400,147400,2651720
000250,삼천당제약,KOSDAQ,44287.707136,20240830,146600,159100,145000,158000,2253856
000250,삼천당제약,KOSDAQ,44287.707136,20240906,162800,162800,128400,132500,2721168
000250,삼천당제약,KOSDAQ,44287.707136,20240913,127500,136100,127500,131800,1575839
000250,삼천당제약,KOSDAQ,44287.707136,20240920,134100,142300,131000,139100,746523
000250,삼천당제약,KOSDAQ,44287.707136,20240927,142500,147800,131100,136600,1940077
000250,삼천당제약,KOSDAQ,44287.707136,20241004,135500,145000,132300,143300,935083
000250,삼천당제약,KOSDAQ,44287.707136,20241011,143300,149300,122800,146200,3612188
000250,삼천당제약,KOSDAQ,44287.707136,20241018,147000,148500,131000,135800,2148344
000250,삼천당제약,KOSDAQ,44287.707136,20241025,135800,138800,122300,125900,1978710
000250,삼천당제약,KOSDAQ,44287.707136,20241101,126500,142800,125400,138700,1751907
000250,삼천당제약,KOSDAQ,44287.707136,20241108,137400,148500,133800,135600,1463515
000250,삼천당제약,KOSDAQ,44287.707136,20241115,134300,135400,106000,116500,2312304
000250,삼천당제약,KOSDAQ,44287.707136,20241122,115100,118700,108700,109800,1230133
000250,삼천당제약,KOSDAQ,44287.707136,20241129,111300,113200,98300,99500,1881237
000250,삼천당제약,KOSDAQ,44287.707136,20241206,99500,103400,92600,96000,1530569
000250,삼천당제약,KOSDAQ,44287.707136,20241213,92800,104400,88200,102000,1578021
000250,삼천당제약,KOSDAQ,44287.707136,20241220,103800,121700,102200,118100,2450091
000250,삼천당제약,KOSDAQ,44287.707136,20241227,151000,166300,138600,147000,5219411
000250,삼천당제약,KOSDAQ,44287.707136,20250103,146500,162700,144700,155400,1428164
000250,삼천당제약,KOSDAQ,44287.707136,20250110,153900,172900,150500,160800,2324891
000250,삼천당제약,KOSDAQ,44287.707136,20250117,159000,178000,154700,168800,2357557
000250,삼천당제약,KOSDAQ,44287.707136,20250124,169500,177300,160500,172000,2731457
000250,삼천당제약,KOSDAQ,44287.707136,20250131,175000,184300,174600,184000,601031
000250,삼천당제약,KOSDAQ,44287.707136,20250207,177000,212500,162000,201000,4997523
000250,삼천당제약,KOSDAQ,44287.707136,20250214,197100,198600,171300,175200,2508106
000250,삼천당제약,KOSDAQ,44287.707136,20250221,172900,184900,171300,179900,1512791
000250,삼천당제약,KOSDAQ,44287.707136,20250228,179700,198700,176800,185600,1905142
000250,삼천당제약,KOSDAQ,44287.707136,20250307,182200,204000,175500,194500,1713728
000250,삼천당제약,KOSDAQ,44287.707136,20250314,194400,201500,185500,191400,1756630
000250,삼천당제약,KOSDAQ,44287.707136,20250321,191500,194900,172100,188800,1746577
000250,삼천당제약,KOSDAQ,44287.707136,20250328,190800,194500,172100,188800,1529301
