종목코드,종목명,시장구분,시가총액,날짜,시가,고가,저가,종가,거래량
009470,삼화전기,KOSPI,2457.03413,20240329,24750,31400,24550,30200,2090973
009470,삼화전기,KOSPI,2457.03413,20240405,30750,38150,29950,34200,4425349
009470,삼화전기,KOSPI,2457.03413,20240412,34750,44700,34500,42100,3918317
009470,삼화전기,KOSPI,2457.03413,20240419,41450,44500,35300,36700,2458394
009470,삼화전기,KOSPI,2457.03413,20240426,36050,54800,35400,53200,4298942
009470,삼화전기,KOSPI,2457.03413,20240503,53700,72100,52400,67300,5931282
009470,삼화전기,KOSPI,2457.03413,20240510,66800,72900,61700,70000,4101395
009470,삼화전기,KOSPI,2457.03413,20240517,72600,84500,65600,67000,4228521
009470,삼화전기,KOSPI,2457.03413,20240524,67000,72400,63200,70000,1932671
009470,삼화전기,KOSPI,2457.03413,20240531,70800,79400,66300,71500,2855735
009470,삼화전기,KOSPI,2457.03413,20240607,72300,75500,68300,73300,963469
009470,삼화전기,KOSPI,2457.03413,20240614,73000,89900,72200,77500,2081980
009470,삼화전기,KOSPI,2457.03413,20240621,76300,80900,73400,79500,1002093
009470,삼화전기,KOSPI,2457.03413,20240628,80300,83000,76000,78400,846109
009470,삼화전기,KOSPI,2457.03413,20240705,77700,78500,63200,67700,1354962
009470,삼화전기,KOSPI,2457.03413,20240712,67700,69500,60800,61000,863048
009470,삼화전기,KOSPI,2457.03413,20240719,60300,61500,52500,53300,776407
009470,삼화전기,KOSPI,2457.03413,20240726,53300,54500,48200,50400,639419
009470,삼화전기,KOSPI,2457.03413,20240802,50400,54000,40700,42000,955645
009470,삼화전기,KOSPI,2457.03413,20240809,40150,48100,34800,46350,1638333
009470,삼화전기,KOSPI,2457.03413,20240816,46700,50700,42500,49600,602056
009470,삼화전기,KOSPI,2457.03413,20240823,49600,52400,46250,47500,954430
009470,삼화전기,KOSPI,2457.03413,20240830,48200,49700,41900,43600,541064
009470,삼화전기,KOSPI,2457.03413,20240906,43400,43400,35500,36400,659318
009470,삼화전기,KOSPI,2457.03413,20240913,34900,42100,34900,40600,512380
009470,삼화전기,KOSPI,2457.03413,20240920,40450,46500,40400,44900,344807
009470,삼화전기,KOSPI,2457.03413,20240927,44250,55600,43950,52300,1233841
009470,삼화전기,KOSPI,2457.03413,20241004,51500,52300,47100,48000,360397
009470,삼화전기,KOSPI,2457.03413,20241011,48100,49550,45400,45750,328230
009470,삼화전기,KOSPI,2457.03413,20241018,45950,49750,39200,39450,743714
009470,삼화전기,KOSPI,2457.03413,20241025,39600,43900,37350,42100,780181
009470,삼화전기,KOSPI,2457.03413,20241101,43100,43200,34850,35200,691902
009470,삼화전기,KOSPI,2457.03413,20241108,35100,38550,35050,36900,433004
009470,삼화전기,KOSPI,2457.03413,20241115,36900,36900,28500,29900,695696
009470,삼화전기,KOSPI,2457.03413,20241122,29400,33200,29400,31600,433810
009470,삼화전기,KOSPI,2457.03413,20241129,31900,32950,28150,28400,395412
009470,삼화전기,KOSPI,2457.03413,20241206,28600,30250,26500,27500,306359
009470,삼화전기,KOSPI,2457.03413,20241213,26400,30200,25500,29150,316707
009470,삼화전기,KOSPI,2457.03413,20241220,29600,31700,29300,29750,230236
009470,삼화전기,KOSPI,2457.03413,20241227,30100,31650,30050,30450,185887
009470,삼화전기,KOSPI,2457.03413,20250103,29900,32600,29300,31900,136750
009470,삼화전기,KOSPI,2457.03413,20250110,32200,38750,32150,37650,1169183
009470,삼화전기,KOSPI,2457.03413,20250117,37750,38650,33800,35450,744233
009470,삼화전기,KOSPI,2457.03413,20250124,35800,44850,35500,43950,3004151
009470,삼화전기,KOSPI,2457.03413,20250131,40300,41600,37950,38200,406077
009470,삼화전기,KOSPI,2457.03413,20250207,37000,38450,32150,37150,1617220
009470,삼화전기,KOSPI,2457.03413,20250214,37600,45650,37100,42600,2128655
009470,삼화전기,KOSPI,2457.03413,20250221,43100,45700,40000,41750,948063
009470,삼화전기,KOSPI,2457.03413,20250228,42050,42850,35950,35950,597734
009470,삼화전기,KOSPI,2457.03413,20250307,35000,38000,34300,36050,239929
009470,삼화전기,KOSPI,2457.03413,20250314,36100,38600,33700,38200,424044
009470,삼화전기,KOSPI,2457.03413,20250321,38850,39100,36200,37150,354853
009470,삼화전기,KOSPI,2457.03413,20250328,38250,38800,36200,37150,252271
