종목코드,종목명,시장구분,시가총액,날짜,시가,고가,저가,종가,거래량
082270,젬백스,KOSDAQ,15997.6696,20240329,12000,12200,11230,11780,476980
082270,젬백스,KOSDAQ,15997.6696,20240405,11890,12030,11300,11580,479962
082270,젬백스,KOSDAQ,15997.6696,20240412,11580,11730,11120,11440,331711
082270,젬백스,KOSDAQ,15997.6696,20240419,11520,11520,10950,11000,352164
082270,젬백스,KOSDAQ,15997.6696,20240426,11190,11330,11020,11200,258209
082270,젬백스,KOSDAQ,15997.6696,20240503,11290,12250,11220,12110,268176
082270,젬백스,KOSDAQ,15997.6696,20240510,12200,12290,11510,11610,254469
082270,젬백스,KOSDAQ,15997.6696,20240517,11610,12090,11500,11690,283886
082270,젬백스,KOSDAQ,15997.6696,20240524,11800,11800,11040,11130,521899
082270,젬백스,KOSDAQ,15997.6696,20240531,11020,11690,10560,10960,1167478
082270,젬백스,KOSDAQ,15997.6696,20240607,11030,12380,10620,11430,992560
082270,젬백스,KOSDAQ,15997.6696,20240614,11430,11450,10530,10530,810393
082270,젬백스,KOSDAQ,15997.6696,20240621,10500,10700,10250,10400,534871
082270,젬백스,KOSDAQ,15997.6696,20240628,10410,10640,10220,10420,443665
082270,젬백스,KOSDAQ,15997.6696,20240705,10420,11580,10280,11550,516899
082270,젬백스,KOSDAQ,15997.6696,20240712,11550,12430,10900,11880,716949
082270,젬백스,KOSDAQ,15997.6696,20240719,11700,11950,10840,10900,357840
082270,젬백스,KOSDAQ,15997.6696,20240726,10900,11110,10530,10740,374307
082270,젬백스,KOSDAQ,15997.6696,20240802,10960,10960,10410,10590,278468
082270,젬백스,KOSDAQ,15997.6696,20240809,10590,10670,9700,10560,703119
082270,젬백스,KOSDAQ,15997.6696,20240816,10560,10970,9790,10200,535942
082270,젬백스,KOSDAQ,15997.6696,20240823,10190,10700,9950,10100,386517
082270,젬백스,KOSDAQ,15997.6696,20240830,10120,10590,9060,10430,849520
082270,젬백스,KOSDAQ,15997.6696,20240906,10320,10490,9840,10360,738593
082270,젬백스,KOSDAQ,15997.6696,20240913,10140,10770,9590,10180,1697266
082270,젬백스,KOSDAQ,15997.6696,20240920,10190,16800,10180,15180,9902571
082270,젬백스,KOSDAQ,15997.6696,20240927,15240,21600,15150,20400,7532788
082270,젬백스,KOSDAQ,15997.6696,20241004,19710,20750,18120,19410,2247798
082270,젬백스,KOSDAQ,15997.6696,20241011,19400,21200,19070,20500,2078746
082270,젬백스,KOSDAQ,15997.6696,20241018,20500,23500,20050,22950,2740493
082270,젬백스,KOSDAQ,15997.6696,20241025,22950,23000,13290,13290,5326173
082270,젬백스,KOSDAQ,15997.6696,20241101,13170,15620,12590,13920,10444445
082270,젬백스,KOSDAQ,15997.6696,20241108,13940,15240,13070,13650,2648066
082270,젬백스,KOSDAQ,15997.6696,20241115,13540,13750,11900,12080,1671487
082270,젬백스,KOSDAQ,15997.6696,20241122,11950,14000,11270,13360,2706454
082270,젬백스,KOSDAQ,15997.6696,20241129,13680,23150,13420,19500,7635429
082270,젬백스,KOSDAQ,15997.6696,20241206,20450,21000,16350,17000,3403478
082270,젬백스,KOSDAQ,15997.6696,20241213,16480,16690,14370,14370,2361124
082270,젬백스,KOSDAQ,15997.6696,20241220,14300,15770,13670,13850,2332581
082270,젬백스,KOSDAQ,15997.6696,20241227,14050,15590,13470,13580,1464894
082270,젬백스,KOSDAQ,15997.6696,20250103,13580,15210,13420,15170,733461
082270,젬백스,KOSDAQ,15997.6696,20250110,14910,17630,14820,17410,1575095
082270,젬백스,KOSDAQ,15997.6696,20250117,17140,19990,17140,18200,2569595
082270,젬백스,KOSDAQ,15997.6696,20250124,18100,19390,17540,18230,1246028
082270,젬백스,KOSDAQ,15997.6696,20250131,18400,19100,18160,18870,227625
082270,젬백스,KOSDAQ,15997.6696,20250207,18490,21800,17660,20150,2978729
082270,젬백스,KOSDAQ,15997.6696,20250214,22300,24300,20000,23500,4311790
082270,젬백스,KOSDAQ,15997.6696,20250221,25250,34200,25050,32500,7341951
082270,젬백스,KOSDAQ,15997.6696,20250228,34050,37900,33200,37450,3643420
082270,젬백스,KOSDAQ,15997.6696,20250307,36600,41700,36450,40200,3215678
082270,젬백스,KOSDAQ,15997.6696,20250314,39350,42950,34950,39300,3815838
082270,젬백스,KOSDAQ,15997.6696,20250321,39300,40000,33700,40000,3825509
082270,젬백스,KOSDAQ,15997.6696,20250328,38500,40000,33700,40000,3350343
