종목코드,종목명,시장구분,시가총액,날짜,시가,고가,저가,종가,거래량
214450,파마리서치,KOSDAQ,34366.392,20240329,91300,105300,90800,100900,972041
214450,파마리서치,KOSDAQ,34366.392,20240405,99700,119000,98600,113600,1568448
214450,파마리서치,KOSDAQ,34366.392,20240412,114500,130000,107000,127300,1276541
214450,파마리서치,KOSDAQ,34366.392,20240419,126400,132900,119000,129500,1079900
214450,파마리서치,KOSDAQ,34366.392,20240426,129500,132600,107700,118800,1470805
214450,파마리서치,KOSDAQ,34366.392,20240503,122300,143000,121600,139600,1163485
214450,파마리서치,KOSDAQ,34366.392,20240510,139000,146900,127400,143000,1288027
214450,파마리서치,KOSDAQ,34366.392,20240517,143000,149600,132400,137700,1557707
214450,파마리서치,KOSDAQ,34366.392,20240524,137400,142100,128900,138200,972926
214450,파마리서치,KOSDAQ,34366.392,20240531,138400,146700,129900,146100,1103144
214450,파마리서치,KOSDAQ,34366.392,20240607,145800,145800,126100,130800,1084351
214450,파마리서치,KOSDAQ,34366.392,20240614,131000,141500,126500,131800,874984
214450,파마리서치,KOSDAQ,34366.392,20240621,135000,144600,133900,143800,969577
214450,파마리서치,KOSDAQ,34366.392,20240628,149300,157100,146000,148800,1555569
214450,파마리서치,KOSDAQ,34366.392,20240705,151500,157400,135300,139200,871997
214450,파마리서치,KOSDAQ,34366.392,20240712,141400,151500,140500,147800,649327
214450,파마리서치,KOSDAQ,34366.392,20240719,147800,153700,138700,141300,582597
214450,파마리서치,KOSDAQ,34366.392,20240726,141300,147800,132000,133000,493037
214450,파마리서치,KOSDAQ,34366.392,20240802,133500,151800,132200,143200,747278
214450,파마리서치,KOSDAQ,34366.392,20240809,138000,179200,121300,172000,2728922
214450,파마리서치,KOSDAQ,34366.392,20240816,171900,189500,169000,188100,1141641
214450,파마리서치,KOSDAQ,34366.392,20240823,189000,190800,174500,179000,839734
214450,파마리서치,KOSDAQ,34366.392,20240830,180000,180100,168000,174500,837980
214450,파마리서치,KOSDAQ,34366.392,20240906,174500,197800,165300,186600,2400205
214450,파마리서치,KOSDAQ,34366.392,20240913,182100,204000,180400,188100,1953077
214450,파마리서치,KOSDAQ,34366.392,20240920,192800,205500,191100,201000,553528
214450,파마리서치,KOSDAQ,34366.392,20240927,203000,208500,190300,192500,803973
214450,파마리서치,KOSDAQ,34366.392,20241004,192600,201000,187400,201000,450092
214450,파마리서치,KOSDAQ,34366.392,20241011,204000,217500,201000,212000,569007
214450,파마리서치,KOSDAQ,34366.392,20241018,213000,232000,205000,227000,595778
214450,파마리서치,KOSDAQ,34366.392,20241025,228500,238000,218500,233000,673737
214450,파마리서치,KOSDAQ,34366.392,20241101,234000,241500,211500,213000,662559
214450,파마리서치,KOSDAQ,34366.392,20241108,215000,236500,209500,219000,739817
214450,파마리서치,KOSDAQ,34366.392,20241115,216000,229000,205000,219000,897481
214450,파마리서치,KOSDAQ,34366.392,20241122,217000,220000,191600,198400,749059
214450,파마리서치,KOSDAQ,34366.392,20241129,196600,212000,192100,198000,536845
214450,파마리서치,KOSDAQ,34366.392,20241206,201500,227500,200500,213500,783797
214450,파마리서치,KOSDAQ,34366.392,20241213,206500,248500,206000,245000,836542
214450,파마리서치,KOSDAQ,34366.392,20241220,262500,267000,246000,253500,739985
214450,파마리서치,KOSDAQ,34366.392,20241227,256000,270000,249500,255500,449822
214450,파마리서치,KOSDAQ,34366.392,20250103,254500,273500,251000,260500,373951
214450,파마리서치,KOSDAQ,34366.392,20250110,257000,261000,241000,251000,616151
214450,파마리서치,KOSDAQ,34366.392,20250117,246000,267500,244000,263500,623059
214450,파마리서치,KOSDAQ,34366.392,20250124,263500,265500,237500,243500,653052
214450,파마리서치,KOSDAQ,34366.392,20250131,243000,245000,233500,241500,104368
214450,파마리서치,KOSDAQ,34366.392,20250207,236500,272000,235500,266000,531687
214450,파마리서치,KOSDAQ,34366.392,20250214,265000,294000,263500,286500,733613
214450,파마리서치,KOSDAQ,34366.392,20250221,280000,297000,272500,288000,567785
214450,파마리서치,KOSDAQ,34366.392,20250228,284000,301500,276500,291000,416969
214450,파마리서치,KOSDAQ,34366.392,20250307,299500,327500,293000,305000,557095
214450,파마리서치,KOSDAQ,34366.392,20250314,303000,336500,302000,335500,437568
214450,파마리서치,KOSDAQ,34366.392,20250321,340000,345000,310000,327000,348227
214450,파마리서치,KOSDAQ,34366.392,20250328,327000,334000,310000,327000,253170
