날짜,시가,고가,저가,종가,거래량,티커,종목명
2024-12-17,14170,14420,14015,14125,1338491,466920,SOL 조선TOP3플러스
2024-12-18,14125,14660,14075,14210,2204749,466920,SOL 조선TOP3플러스
2024-12-19,13775,14590,13745,14445,2216428,466920,SOL 조선TOP3플러스
2024-12-20,14560,14790,14400,14525,1883888,466920,SOL 조선TOP3플러스
2024-12-23,14800,15225,14800,15190,2528542,466920,SOL 조선TOP3플러스
2024-12-24,15275,15430,14930,15090,2610999,466920,SOL 조선TOP3플러스
2024-12-26,15260,15805,15215,15675,2306822,466920,SOL 조선TOP3플러스
2024-12-27,15600,15660,15225,15405,2132310,466920,SOL 조선TOP3플러스
2024-12-30,15365,15600,15160,15360,1436522,466920,SOL 조선TOP3플러스
2025-01-02,15360,15830,15265,15560,1652189,466920,SOL 조선TOP3플러스
2025-01-03,15590,15925,15060,15185,2695708,466920,SOL 조선TOP3플러스
2025-01-06,15190,15320,14860,15300,2222132,466920,SOL 조선TOP3플러스
2025-01-07,15550,16170,15480,16030,4205294,466920,SOL 조선TOP3플러스
2025-01-08,16150,16580,16060,16565,3323617,466920,SOL 조선TOP3플러스
2025-01-09,16495,16890,16275,16730,2311752,466920,SOL 조선TOP3플러스
2025-01-10,16680,17005,16480,16965,2049122,466920,SOL 조선TOP3플러스
2025-01-13,17020,17030,16410,16755,2747767,466920,SOL 조선TOP3플러스
2025-01-14,16870,17465,16870,17075,3470790,466920,SOL 조선TOP3플러스
2025-01-15,17170,18100,17100,18020,4570752,466920,SOL 조선TOP3플러스
2025-01-16,18155,18170,17600,18015,3055352,466920,SOL 조선TOP3플러스
2025-01-17,17880,18140,17615,17985,2770148,466920,SOL 조선TOP3플러스
2025-01-20,17920,18190,17675,18105,2870233,466920,SOL 조선TOP3플러스
2025-01-21,18220,18780,18205,18755,3749395,466920,SOL 조선TOP3플러스
2025-01-22,18775,18970,18240,18275,3917422,466920,SOL 조선TOP3플러스
2025-01-23,18275,18370,17340,17390,5139428,466920,SOL 조선TOP3플러스
2025-01-24,17450,18005,17385,17980,5156109,466920,SOL 조선TOP3플러스
2025-01-31,18010,18520,17915,18065,3580243,466920,SOL 조선TOP3플러스
2025-02-03,17730,18300,17705,17980,2636658,466920,SOL 조선TOP3플러스
2025-02-04,18285,18940,17980,18750,3348314,466920,SOL 조선TOP3플러스
2025-02-05,18915,18950,18100,18330,4434604,466920,SOL 조선TOP3플러스
2025-02-06,18210,18895,17975,18145,5275867,466920,SOL 조선TOP3플러스
2025-02-07,18200,18230,17755,18100,3001637,466920,SOL 조선TOP3플러스
2025-02-10,18105,18520,17270,17400,4620556,466920,SOL 조선TOP3플러스
2025-02-11,17640,18125,17525,17970,5054920,466920,SOL 조선TOP3플러스
2025-02-12,18220,19740,18190,19595,10250320,466920,SOL 조선TOP3플러스
2025-02-13,19690,20400,19405,20200,8844732,466920,SOL 조선TOP3플러스
2025-02-14,20040,20430,19225,19595,4695555,466920,SOL 조선TOP3플러스
2025-02-17,19530,20080,19400,19740,3441524,466920,SOL 조선TOP3플러스
2025-02-18,19930,20105,19595,19930,3244341,466920,SOL 조선TOP3플러스
2025-02-19,19960,21150,19815,20700,5988206,466920,SOL 조선TOP3플러스
2025-02-20,20205,20230,18885,19020,9626266,466920,SOL 조선TOP3플러스
2025-02-21,18495,19095,18390,18900,4547550,466920,SOL 조선TOP3플러스
2025-02-24,18970,19350,18300,18760,4238960,466920,SOL 조선TOP3플러스
2025-02-25,18565,19740,18540,19735,4566774,466920,SOL 조선TOP3플러스
2025-02-26,19885,20070,19180,19325,3469802,466920,SOL 조선TOP3플러스
2025-02-27,19415,19595,19075,19405,2607537,466920,SOL 조선TOP3플러스
2025-02-28,19185,19500,18830,19005,2793691,466920,SOL 조선TOP3플러스
2025-03-04,19345,20770,19305,20560,5836373,466920,SOL 조선TOP3플러스
2025-03-05,20455,20795,19945,20715,4078571,466920,SOL 조선TOP3플러스
2025-03-06,20800,20860,20430,20590,2548620,466920,SOL 조선TOP3플러스
2025-03-07,20600,20805,20190,20380,2345239,466920,SOL 조선TOP3플러스
2025-03-10,20320,20540,19655,20245,1934076,466920,SOL 조선TOP3플러스
2025-03-11,19475,19790,19030,19505,3102248,466920,SOL 조선TOP3플러스
2025-03-12,19690,20160,18830,18950,6286293,466920,SOL 조선TOP3플러스
2025-03-13,19065,19650,18990,19120,2317484,466920,SOL 조선TOP3플러스
2025-03-14,19175,19490,18970,19240,1590125,466920,SOL 조선TOP3플러스
2025-03-17,19260,19880,19150,19685,2700328,466920,SOL 조선TOP3플러스
2025-03-18,19940,20530,19940,20530,3402946,466920,SOL 조선TOP3플러스
2025-03-19,20550,20895,20160,20215,2036992,466920,SOL 조선TOP3플러스
2025-03-20,20350,20360,19190,19255,2668375,466920,SOL 조선TOP3플러스
2025-03-21,18700,19380,18615,19270,2958483,466920,SOL 조선TOP3플러스
