날짜,시가,고가,저가,종가,거래량,티커,종목명
2024-12-13,8643,8643,8539,8574,32882,139270,TIGER 200 금융
2024-12-16,8584,8629,8440,8474,11974,139270,TIGER 200 금융
2024-12-17,8469,8469,8310,8340,8189,139270,TIGER 200 금융
2024-12-18,8385,8554,8385,8554,11164,139270,TIGER 200 금융
2024-12-19,8415,8499,8355,8459,11261,139270,TIGER 200 금융
2024-12-20,8415,8415,8280,8315,5617,139270,TIGER 200 금융
2024-12-23,8256,8524,8256,8519,8618,139270,TIGER 200 금융
2024-12-24,8554,8554,8435,8499,13519,139270,TIGER 200 금융
2024-12-26,8534,8534,8385,8425,11369,139270,TIGER 200 금융
2024-12-27,8380,8380,8300,8360,10455,139270,TIGER 200 금융
2024-12-30,8380,8420,8231,8231,5858,139270,TIGER 200 금융
2025-01-02,8231,8355,8206,8206,4139,139270,TIGER 200 금융
2025-01-03,8246,8345,8246,8246,14051,139270,TIGER 200 금융
2025-01-06,8266,8375,8221,8375,20833,139270,TIGER 200 금융
2025-01-07,8415,8415,8355,8355,9559,139270,TIGER 200 금융
2025-01-08,8335,8435,8325,8355,4473,139270,TIGER 200 금융
2025-01-09,8380,8479,8380,8395,5096,139270,TIGER 200 금융
2025-01-10,8425,8479,8355,8445,13859,139270,TIGER 200 금융
2025-01-13,8445,8549,8435,8499,13577,139270,TIGER 200 금융
2025-01-14,8509,8509,8410,8474,68826,139270,TIGER 200 금융
2025-01-15,8504,8609,8459,8499,13789,139270,TIGER 200 금융
2025-01-16,8519,8629,8519,8584,39981,139270,TIGER 200 금융
2025-01-17,8564,8594,8455,8455,12530,139270,TIGER 200 금융
2025-01-20,8479,8544,8430,8464,29431,139270,TIGER 200 금융
2025-01-21,8435,8554,8435,8499,7905,139270,TIGER 200 금융
2025-01-22,8504,8534,8474,8474,35817,139270,TIGER 200 금융
2025-01-23,8474,8589,8455,8455,13750,139270,TIGER 200 금융
2025-01-24,8505,8505,8430,8480,85682,139270,TIGER 200 금융
2025-01-31,8505,8740,8505,8740,64695,139270,TIGER 200 금융
2025-02-03,8720,8720,8535,8595,34409,139270,TIGER 200 금융
2025-02-04,8645,8795,8645,8795,25049,139270,TIGER 200 금융
2025-02-05,8815,8900,8750,8775,19926,139270,TIGER 200 금융
2025-02-06,8735,8735,8575,8620,15809,139270,TIGER 200 금융
2025-02-07,8620,8640,8585,8610,25239,139270,TIGER 200 금융
2025-02-10,8625,8665,8555,8555,53262,139270,TIGER 200 금융
2025-02-11,8585,8625,8525,8565,150747,139270,TIGER 200 금융
2025-02-12,8595,8665,8555,8555,54534,139270,TIGER 200 금융
2025-02-13,8565,8565,8480,8480,15019,139270,TIGER 200 금융
2025-02-14,8500,8650,8495,8610,25981,139270,TIGER 200 금융
2025-02-17,8610,8790,8595,8765,73871,139270,TIGER 200 금융
2025-02-18,8785,8820,8740,8765,51757,139270,TIGER 200 금융
2025-02-19,8790,8880,8785,8825,116067,139270,TIGER 200 금융
2025-02-20,8850,8855,8765,8770,13289,139270,TIGER 200 금융
2025-02-21,8820,8840,8735,8760,46291,139270,TIGER 200 금융
2025-02-24,8755,8755,8680,8755,50000,139270,TIGER 200 금융
2025-02-25,8690,8715,8670,8675,80539,139270,TIGER 200 금융
2025-02-26,8675,8765,8650,8750,151496,139270,TIGER 200 금융
2025-02-27,8800,8800,8690,8760,63633,139270,TIGER 200 금융
2025-02-28,8730,8730,8550,8650,34246,139270,TIGER 200 금융
2025-03-04,8570,8625,8450,8475,137477,139270,TIGER 200 금융
2025-03-05,8475,8565,8350,8370,197816,139270,TIGER 200 금융
2025-03-06,8395,8560,8395,8540,22329,139270,TIGER 200 금융
2025-03-07,8540,8540,8355,8355,59819,139270,TIGER 200 금융
2025-03-10,8375,8500,8340,8470,37195,139270,TIGER 200 금융
2025-03-11,8390,8425,8350,8370,37282,139270,TIGER 200 금융
2025-03-12,8410,8485,8410,8485,44229,139270,TIGER 200 금융
2025-03-13,8500,8590,8460,8485,58926,139270,TIGER 200 금융
2025-03-14,8505,8520,8430,8440,70489,139270,TIGER 200 금융
2025-03-17,8520,8565,8480,8550,29411,139270,TIGER 200 금융
2025-03-18,8605,8700,8605,8655,89020,139270,TIGER 200 금융
2025-03-19,8680,8690,8680,8690,778,139270,TIGER 200 금융
