날짜,시가,고가,저가,종가,거래량,티커,종목명
2023-09-11,9567,9587,9298,9333,706773,455860,SOL 2차전지소부장Fn
2023-09-12,9443,9502,9028,9098,1336720,455860,SOL 2차전지소부장Fn
2023-09-13,9008,9178,8888,8893,1072760,455860,SOL 2차전지소부장Fn
2023-09-14,8923,9183,8918,9103,749892,455860,SOL 2차전지소부장Fn
2023-09-15,9123,9383,9088,9343,1014602,455860,SOL 2차전지소부장Fn
2023-09-18,9293,9383,9203,9368,620727,455860,SOL 2차전지소부장Fn
2023-09-19,9393,9438,9183,9228,380808,455860,SOL 2차전지소부장Fn
2023-09-20,9193,9388,9173,9373,534665,455860,SOL 2차전지소부장Fn
2023-09-21,9243,9368,9083,9123,450674,455860,SOL 2차전지소부장Fn
2023-09-22,8968,9103,8868,9078,588771,455860,SOL 2차전지소부장Fn
2023-09-25,8993,9063,8613,8633,875940,455860,SOL 2차전지소부장Fn
2023-09-26,8583,8763,8533,8548,503895,455860,SOL 2차전지소부장Fn
2023-09-27,8433,8598,8383,8578,638064,455860,SOL 2차전지소부장Fn
2023-10-04,8418,8463,7994,7994,776915,455860,SOL 2차전지소부장Fn
2023-10-05,8208,8388,8104,8139,571342,455860,SOL 2차전지소부장Fn
2023-10-06,8084,8258,8084,8178,457962,455860,SOL 2차전지소부장Fn
2023-10-10,8213,8343,7844,7844,987421,455860,SOL 2차전지소부장Fn
2023-10-11,8044,8338,8009,8258,765914,455860,SOL 2차전지소부장Fn
2023-10-12,8358,8653,8293,8573,906460,455860,SOL 2차전지소부장Fn
2023-10-13,8523,8583,8338,8393,556416,455860,SOL 2차전지소부장Fn
2023-10-16,8143,8303,8094,8263,726605,455860,SOL 2차전지소부장Fn
2023-10-17,8338,8553,8303,8333,503139,455860,SOL 2차전지소부장Fn
2023-10-18,8288,8403,8233,8263,437912,455860,SOL 2차전지소부장Fn
2023-10-19,8019,8089,7964,7999,676617,455860,SOL 2차전지소부장Fn
2023-10-20,7859,7859,7559,7629,1104237,455860,SOL 2차전지소부장Fn
2023-10-23,7509,7724,7509,7579,517990,455860,SOL 2차전지소부장Fn
2023-10-24,7659,7859,7334,7834,917780,455860,SOL 2차전지소부장Fn
2023-10-25,7874,7874,7294,7304,939404,455860,SOL 2차전지소부장Fn
2023-10-26,6989,7124,6814,6839,930286,455860,SOL 2차전지소부장Fn
2023-10-27,6949,7144,6814,6974,701065,455860,SOL 2차전지소부장Fn
2023-10-30,6904,7184,6894,7114,519707,455860,SOL 2차전지소부장Fn
2023-10-31,7089,7089,6695,6750,752781,455860,SOL 2차전지소부장Fn
2023-11-01,6814,6919,6565,6605,682921,455860,SOL 2차전지소부장Fn
2023-11-02,6760,7169,6760,7164,607630,455860,SOL 2차전지소부장Fn
2023-11-03,7414,7474,7164,7394,745202,455860,SOL 2차전지소부장Fn
2023-11-06,8148,9118,7944,9118,2554120,455860,SOL 2차전지소부장Fn
2023-11-07,8918,8943,7934,8258,2845917,455860,SOL 2차전지소부장Fn
2023-11-08,8114,8363,7789,7839,1484559,455860,SOL 2차전지소부장Fn
2023-11-09,7934,7939,7544,7724,1350464,455860,SOL 2차전지소부장Fn
2023-11-10,7479,7549,7404,7419,740306,455860,SOL 2차전지소부장Fn
2023-11-13,7539,7599,7324,7339,992794,455860,SOL 2차전지소부장Fn
2023-11-14,7449,7834,7449,7729,1115169,455860,SOL 2차전지소부장Fn
2023-11-15,8193,8193,7724,7829,973056,455860,SOL 2차전지소부장Fn
2023-11-16,7849,7959,7704,7784,661098,455860,SOL 2차전지소부장Fn
2023-11-17,7699,7699,7529,7674,760666,455860,SOL 2차전지소부장Fn
2023-11-20,7589,7944,7589,7899,558224,455860,SOL 2차전지소부장Fn
2023-11-21,7964,7989,7764,7914,703222,455860,SOL 2차전지소부장Fn
2023-11-22,7864,7944,7784,7874,658495,455860,SOL 2차전지소부장Fn
2023-11-23,7874,7944,7784,7899,360110,455860,SOL 2차전지소부장Fn
2023-11-24,7919,7994,7849,7854,354926,455860,SOL 2차전지소부장Fn
2023-11-27,7854,7894,7734,7779,236811,455860,SOL 2차전지소부장Fn
2023-11-28,7769,7964,7769,7849,437759,455860,SOL 2차전지소부장Fn
2023-11-29,7914,8188,7819,8158,730732,455860,SOL 2차전지소부장Fn
