날짜,시가,고가,저가,종가,거래량,티커,종목명
2023-09-11,11775,11928,11721,11825,28543,433500,ACE 원자력테마딥서치
2023-09-12,11854,11923,11681,11686,18359,433500,ACE 원자력테마딥서치
2023-09-13,11612,11681,11513,11563,2517,433500,ACE 원자력테마딥서치
2023-09-14,11597,11736,11583,11657,36150,433500,ACE 원자력테마딥서치
2023-09-15,11696,11968,11696,11889,2914,433500,ACE 원자력테마딥서치
2023-09-18,11874,12077,11874,12012,4539,433500,ACE 원자력테마딥서치
2023-09-19,12180,12289,12067,12161,15769,433500,ACE 원자력테마딥서치
2023-09-20,12235,12235,11998,12047,4900,433500,ACE 원자력테마딥서치
2023-09-21,12047,12116,11904,11963,3255,433500,ACE 원자력테마딥서치
2023-09-22,11716,11904,11696,11780,2279,433500,ACE 원자력테마딥서치
2023-09-25,11785,11844,11592,11662,2022,433500,ACE 원자력테마딥서치
2023-09-26,11671,11681,11395,11464,1952,433500,ACE 원자력테마딥서치
2023-09-27,11390,11533,11296,11533,831,433500,ACE 원자력테마딥서치
2023-10-04,11375,11439,11207,11207,4005,433500,ACE 원자력테마딥서치
2023-10-05,11316,11835,11103,11108,4717,433500,ACE 원자력테마딥서치
2023-10-06,11049,11207,11049,11143,760,433500,ACE 원자력테마딥서치
2023-10-10,11148,11330,11039,11059,524,433500,ACE 원자력테마딥서치
2023-10-11,11167,11276,11133,11222,3412,433500,ACE 원자력테마딥서치
2023-10-12,11227,11395,11227,11311,6088,433500,ACE 원자력테마딥서치
2023-10-13,11365,11365,11222,11222,1849,433500,ACE 원자력테마딥서치
2023-10-16,11069,11197,11069,11113,550,433500,ACE 원자력테마딥서치
2023-10-17,11158,11335,11158,11251,1571,433500,ACE 원자력테마딥서치
2023-10-18,11153,11311,11153,11207,3156,433500,ACE 원자력테마딥서치
2023-10-19,11019,11019,10792,10886,8855,433500,ACE 원자력테마딥서치
2023-10-20,10772,10772,10579,10708,9523,433500,ACE 원자력테마딥서치
2023-10-23,10708,10708,10476,10540,3130,433500,ACE 원자력테마딥서치
2023-10-24,10520,10698,10392,10698,2605,433500,ACE 원자력테마딥서치
2023-10-25,10738,10777,10644,10718,2073,433500,ACE 원자력테마딥서치
2023-10-26,10436,10560,10416,10416,7206,433500,ACE 원자력테마딥서치
2023-10-27,10550,10550,10357,10446,1740,433500,ACE 원자력테마딥서치
2023-10-30,10426,10471,10327,10441,3054,433500,ACE 원자력테마딥서치
2023-10-31,10510,10510,10298,10298,761,433500,ACE 원자력테마딥서치
2023-11-01,10426,10456,10327,10372,478,433500,ACE 원자력테마딥서치
2023-11-02,10441,10624,10441,10560,1457,433500,ACE 원자력테마딥서치
2023-11-03,10569,10644,10476,10579,5462,433500,ACE 원자력테마딥서치
2023-11-06,10891,11088,10723,11088,9210,433500,ACE 원자력테마딥서치
2023-11-07,11113,11113,10797,10980,5594,433500,ACE 원자력테마딥서치
2023-11-08,11019,11024,10950,10950,832,433500,ACE 원자력테마딥서치
2023-11-09,10950,10960,10846,10861,928,433500,ACE 원자력테마딥서치
2023-11-10,10787,10836,10747,10836,6772,433500,ACE 원자력테마딥서치
2023-11-13,10871,10886,10752,10772,877,433500,ACE 원자력테마딥서치
2023-11-14,10841,10970,10841,10896,468,433500,ACE 원자력테마딥서치
2023-11-15,11044,11207,11034,11207,2637,433500,ACE 원자력테마딥서치
2023-11-16,11118,11242,11118,11242,3864,433500,ACE 원자력테마딥서치
2023-11-17,11227,11251,11197,11217,1245,433500,ACE 원자력테마딥서치
2023-11-20,11182,11360,11182,11330,833,433500,ACE 원자력테마딥서치
2023-11-21,11330,11360,11266,11301,26698,433500,ACE 원자력테마딥서치
2023-11-22,11321,11405,11281,11395,3315,433500,ACE 원자력테마딥서치
2023-11-23,11415,11489,11415,11464,1717,433500,ACE 원자력테마딥서치
2023-11-24,11464,11543,11424,11533,1071,433500,ACE 원자력테마딥서치
2023-11-27,11563,11563,11439,11533,598,433500,ACE 원자력테마딥서치
2023-11-28,11533,11533,11479,11533,906,433500,ACE 원자력테마딥서치
2023-11-29,11533,11533,11464,11469,5488,433500,ACE 원자력테마딥서치
2023-11-30,11469,11573,11469,11528,1295,433500,ACE 원자력테마딥서치
2023-12-01,11513,11627,11489,11489,3702,433500,ACE 원자력테마딥서치
2023-12-04,11508,11563,11484,11538,2527,433500,ACE 원자력테마딥서치
2023-12-05,11573,11573,11415,11474,850,433500,ACE 원자력테마딥서치
2023-12-06,11592,11592,11410,11464,387,433500,ACE 원자력테마딥서치
2023-12-07,11479,11479,11330,11419,5952,433500,ACE 원자력테마딥서치
2023-12-08,11454,11543,11405,11543,4845,433500,ACE 원자력테마딥서치
2023-12-11,11543,11548,11479,11484,201,433500,ACE 원자력테마딥서치
2023-12-12,11583,11667,11499,11592,829,433500,ACE 원자력테마딥서치
2023-12-13,11419,11489,11390,11434,3806,433500,ACE 원자력테마딥서치
2023-12-14,11419,11568,11419,11489,2453,433500,ACE 원자력테마딥서치
2023-12-15,11459,11612,11459,11573,710,433500,ACE 원자력테마딥서치
2023-12-18,11523,11592,11518,11528,857,433500,ACE 원자력테마딥서치
2023-12-19,11528,11528,11415,11415,4667,433500,ACE 원자력테마딥서치
2023-12-20,11449,11568,11449,11558,19576,433500,ACE 원자력테마딥서치
2023-12-21,11449,11558,11405,11419,3571,433500,ACE 원자력테마딥서치
2023-12-22,11429,11434,11365,11365,3125,433500,ACE 원자력테마딥서치
2023-12-26,11365,11419,11321,11321,778,433500,ACE 원자력테마딥서치
2023-12-27,11405,11518,11316,11429,1624,433500,ACE 원자력테마딥서치
2023-12-28,11429,11553,11375,11548,6882,433500,ACE 원자력테마딥서치
2024-01-02,11548,11558,11444,11499,2310,433500,ACE 원자력테마딥서치
2024-01-03,11464,11691,11464,11592,9837,433500,ACE 원자력테마딥서치
2024-01-04,11592,11592,11479,11479,45632,433500,ACE 원자력테마딥서치
2024-01-05,11494,11686,11494,11627,3957,433500,ACE 원자력테마딥서치
2024-01-08,11627,11711,11578,11691,6546,433500,ACE 원자력테마딥서치
2024-01-09,11691,11726,11662,11726,2701,433500,ACE 원자력테마딥서치
2024-01-10,11657,11746,11637,11706,4548,433500,ACE 원자력테마딥서치
2024-01-11,11706,11790,11607,11676,1636,433500,ACE 원자력테마딥서치
2024-01-12,11568,11716,11568,11607,1104,433500,ACE 원자력테마딥서치
2024-01-15,11652,11760,11652,11760,7932,433500,ACE 원자력테마딥서치
2024-01-16,11760,11825,11642,11731,2716,433500,ACE 원자력테마딥서치
2024-01-17,11731,11731,11424,11449,2813,433500,ACE 원자력테마딥서치
2024-01-19,11667,11667,11578,11617,5768,433500,ACE 원자력테마딥서치
2024-01-22,11716,11716,11548,11587,1542,433500,ACE 원자력테마딥서치
2024-01-23,11513,11652,11503,11592,1606,433500,ACE 원자력테마딥서치
2024-01-24,11592,11592,11424,11543,8911,433500,ACE 원자력테마딥서치
2024-01-25,11543,11706,11449,11706,6327,433500,ACE 원자력테마딥서치
2024-01-26,11568,11810,11568,11780,832,433500,ACE 원자력테마딥서치
2024-01-29,11830,11889,11731,11849,19242,433500,ACE 원자력테마딥서치
2024-01-30,11854,11869,11622,11632,1811,433500,ACE 원자력테마딥서치
2024-01-31,11622,11716,11573,11662,3157,433500,ACE 원자력테마딥서치
2024-02-01,11662,11706,11627,11696,7373,433500,ACE 원자력테마딥서치
2024-02-02,11760,11859,11706,11839,4832,433500,ACE 원자력테마딥서치
2024-02-05,11751,11820,11716,11795,10084,433500,ACE 원자력테마딥서치
2024-02-06,11765,11765,11671,11746,267,433500,ACE 원자력테마딥서치
2024-02-07,11780,11839,11736,11790,2278,433500,ACE 원자력테마딥서치
2024-02-08,11864,11909,11800,11894,8841,433500,ACE 원자력테마딥서치
2024-02-13,11894,11988,11879,11973,7762,433500,ACE 원자력테마딥서치
2024-02-14,11765,11958,11765,11938,7234,433500,ACE 원자력테마딥서치
2024-02-15,11973,12111,11958,12082,3288,433500,ACE 원자력테마딥서치
2024-02-16,12101,12176,12057,12072,8635,433500,ACE 원자력테마딥서치
2024-02-19,12136,12526,12136,12457,22786,433500,ACE 원자력테마딥서치
2024-02-20,12437,12591,12437,12551,10011,433500,ACE 원자력테마딥서치
2024-02-21,12457,12576,12447,12477,5220,433500,ACE 원자력테마딥서치
2024-02-22,12477,12625,12437,12605,6279,433500,ACE 원자력테마딥서치
2024-02-23,12615,12749,12605,12699,8595,433500,ACE 원자력테마딥서치
2024-02-26,12764,12897,12714,12788,8927,433500,ACE 원자력테마딥서치
2024-02-27,12828,12828,12442,12447,9025,433500,ACE 원자력테마딥서치
2024-02-28,12447,12586,12299,12586,5818,433500,ACE 원자력테마딥서치
2024-02-29,12561,12610,12526,12551,3669,433500,ACE 원자력테마딥서치
2024-03-04,12709,12734,12586,12699,8094,433500,ACE 원자력테마딥서치
2024-03-05,12808,12867,12739,12764,5559,433500,ACE 원자력테마딥서치
2024-03-06,12773,12882,12665,12882,5066,433500,ACE 원자력테마딥서치
2024-03-07,12902,12902,12556,12586,6137,433500,ACE 원자력테마딥서치
2024-03-08,12586,12699,12502,12699,8979,433500,ACE 원자력테마딥서치
2024-03-11,12699,13080,12699,12922,15746,433500,ACE 원자력테마딥서치
2024-03-12,12991,12991,12729,12907,13060,433500,ACE 원자력테마딥서치
2024-03-13,13045,13371,13045,13268,30661,433500,ACE 원자력테마딥서치
2024-03-14,13401,13782,13386,13707,30923,433500,ACE 원자력테마딥서치
2024-03-15,13786,13816,13455,13490,14862,433500,ACE 원자력테마딥서치
2024-03-18,13633,13742,13515,13658,18319,433500,ACE 원자력테마딥서치
2024-03-19,13732,13757,13287,13357,18476,433500,ACE 원자력테마딥서치
2024-03-20,13357,13455,13213,13253,6707,433500,ACE 원자력테마딥서치
2024-03-21,13426,13613,13366,13539,10246,433500,ACE 원자력테마딥서치
2024-03-22,13693,13717,13564,13579,5149,433500,ACE 원자력테마딥서치
2024-03-25,13658,13658,13416,13436,5118,433500,ACE 원자력테마딥서치
2024-03-26,13436,13569,13436,13529,3139,433500,ACE 원자력테마딥서치
2024-03-27,13574,13742,13505,13737,10865,433500,ACE 원자력테마딥서치
2024-03-28,13782,13935,13742,13772,13737,433500,ACE 원자력테마딥서치
2024-03-29,13698,13895,13698,13786,7320,433500,ACE 원자력테마딥서치
2024-04-01,13866,13885,13515,13821,6898,433500,ACE 원자력테마딥서치
2024-04-02,13846,13846,13638,13698,3808,433500,ACE 원자력테마딥서치
2024-04-03,13747,13747,13569,13618,7859,433500,ACE 원자력테마딥서치
2024-04-04,13880,14132,13861,14132,13456,433500,ACE 원자력테마딥서치
2024-04-05,13851,14404,13851,14330,19923,433500,ACE 원자력테마딥서치
2024-04-08,14379,14696,14206,14439,26556,433500,ACE 원자력테마딥서치
2024-04-09,14508,14775,14409,14513,7265,433500,ACE 원자력테마딥서치
2024-04-11,14300,14523,14108,14404,26938,433500,ACE 원자력테마딥서치
2024-04-12,14493,15101,14439,14577,20041,433500,ACE 원자력테마딥서치
2024-04-15,14557,14770,14330,14735,17935,433500,ACE 원자력테마딥서치
2024-04-16,14463,14627,13702,13826,30921,433500,ACE 원자력테마딥서치
2024-04-17,13935,14172,13816,13856,15820,433500,ACE 원자력테마딥서치
2024-04-18,13959,14676,13959,14622,23075,433500,ACE 원자력테마딥서치
2024-04-19,14582,14740,14068,14720,15145,433500,ACE 원자력테마딥서치
2024-04-22,14824,14943,14350,14557,11882,433500,ACE 원자력테마딥서치
2024-04-23,14725,14874,14142,14627,18770,433500,ACE 원자력테마딥서치
2024-04-24,14859,14992,14582,14992,19211,433500,ACE 원자력테마딥서치
2024-04-25,14824,15116,14750,14750,7839,433500,ACE 원자력테마딥서치
2024-04-26,14795,15264,14795,15220,12417,433500,ACE 원자력테마딥서치
2024-04-29,15350,15710,15155,15570,14824,433500,ACE 원자력테마딥서치
2024-04-30,15625,15900,15510,15580,19156,433500,ACE 원자력테마딥서치
2024-05-02,15580,15580,15300,15375,16512,433500,ACE 원자력테마딥서치
2024-05-03,15545,15545,15010,15050,13487,433500,ACE 원자력테마딥서치
2024-05-07,15200,15800,15200,15750,12772,433500,ACE 원자력테마딥서치
2024-05-08,15740,15935,15620,15935,9752,433500,ACE 원자력테마딥서치
2024-05-09,15975,16270,15975,16125,16837,433500,ACE 원자력테마딥서치
2024-05-10,16310,16310,15955,16015,12043,433500,ACE 원자력테마딥서치
2024-05-13,16245,16245,15890,16085,20403,433500,ACE 원자력테마딥서치
2024-05-14,16115,16115,15800,16030,9935,433500,ACE 원자력테마딥서치
2024-05-16,16070,16440,15970,16415,20419,433500,ACE 원자력테마딥서치
2024-05-17,16470,16690,16045,16355,14115,433500,ACE 원자력테마딥서치
2024-05-20,16410,17000,16410,16840,18586,433500,ACE 원자력테마딥서치
2024-05-21,16965,16995,16575,16640,15889,433500,ACE 원자력테마딥서치
2024-05-22,16805,17065,16660,16690,22843,433500,ACE 원자력테마딥서치
