날짜,시가,고가,저가,종가,거래량,티커,종목명
2024-12-17,8480,8590,8285,8300,321705,157490,TIGER 소프트웨어
2024-12-18,8320,8375,8225,8305,280501,157490,TIGER 소프트웨어
2024-12-19,8180,8205,8060,8060,69548,157490,TIGER 소프트웨어
2024-12-20,8060,8100,7960,8000,159262,157490,TIGER 소프트웨어
2024-12-23,8025,8050,7830,7880,176770,157490,TIGER 소프트웨어
2024-12-24,7925,7925,7835,7835,81547,157490,TIGER 소프트웨어
2024-12-26,7850,7880,7735,7770,121543,157490,TIGER 소프트웨어
2024-12-27,7845,7845,7650,7715,93473,157490,TIGER 소프트웨어
2024-12-30,7780,7800,7660,7715,156218,157490,TIGER 소프트웨어
2025-01-02,7725,7790,7570,7630,124327,157490,TIGER 소프트웨어
2025-01-03,7590,7910,7590,7840,165783,157490,TIGER 소프트웨어
2025-01-06,7855,8050,7835,8000,121012,157490,TIGER 소프트웨어
2025-01-07,8120,8120,7880,7905,104924,157490,TIGER 소프트웨어
2025-01-08,7820,7940,7810,7810,80752,157490,TIGER 소프트웨어
2025-01-09,7825,7850,7750,7820,92642,157490,TIGER 소프트웨어
2025-01-10,7840,7850,7745,7790,134178,157490,TIGER 소프트웨어
2025-01-13,7715,7805,7680,7720,80276,157490,TIGER 소프트웨어
2025-01-14,7745,7825,7745,7815,42647,157490,TIGER 소프트웨어
2025-01-15,7855,7920,7715,7795,42502,157490,TIGER 소프트웨어
2025-01-16,7870,7920,7765,7775,74555,157490,TIGER 소프트웨어
2025-01-17,7775,7830,7730,7820,59218,157490,TIGER 소프트웨어
2025-01-20,7855,7885,7750,7790,41698,157490,TIGER 소프트웨어
2025-01-21,7835,7890,7735,7790,50201,157490,TIGER 소프트웨어
2025-01-22,7835,7855,7735,7750,77844,157490,TIGER 소프트웨어
2025-01-23,7825,7825,7685,7685,50930,157490,TIGER 소프트웨어
2025-01-24,7790,7790,7665,7685,39242,157490,TIGER 소프트웨어
2025-01-31,7775,8080,7775,8070,285720,157490,TIGER 소프트웨어
2025-02-03,8100,8260,7955,8250,573367,157490,TIGER 소프트웨어
2025-02-04,8395,8495,8170,8275,671748,157490,TIGER 소프트웨어
2025-02-05,8350,8650,8295,8630,875570,157490,TIGER 소프트웨어
2025-02-06,8675,8825,8635,8820,906362,157490,TIGER 소프트웨어
2025-02-07,8875,8875,8640,8725,720944,157490,TIGER 소프트웨어
2025-02-10,8755,8885,8600,8605,694324,157490,TIGER 소프트웨어
2025-02-11,8650,8750,8625,8745,368900,157490,TIGER 소프트웨어
2025-02-12,8585,8585,8295,8330,489971,157490,TIGER 소프트웨어
2025-02-13,8390,8390,8110,8170,411378,157490,TIGER 소프트웨어
2025-02-14,8220,8240,8060,8095,495848,157490,TIGER 소프트웨어
2025-02-17,8095,8170,8095,8130,296598,157490,TIGER 소프트웨어
2025-02-18,8160,8170,8065,8170,278931,157490,TIGER 소프트웨어
2025-02-19,8170,8370,8135,8370,1024081,157490,TIGER 소프트웨어
2025-02-20,8370,8390,8270,8305,695600,157490,TIGER 소프트웨어
2025-02-21,8330,8380,8300,8335,492555,157490,TIGER 소프트웨어
2025-02-24,8280,8300,8225,8290,1319298,157490,TIGER 소프트웨어
2025-02-25,8265,8320,8225,8320,342450,157490,TIGER 소프트웨어
2025-02-26,8295,8480,8270,8470,1788073,157490,TIGER 소프트웨어
2025-02-27,8480,8560,8420,8475,860354,157490,TIGER 소프트웨어
2025-02-28,8385,8390,8160,8220,999480,157490,TIGER 소프트웨어
2025-03-04,8215,8215,7995,8065,746954,157490,TIGER 소프트웨어
2025-03-05,8130,8240,8110,8200,511064,157490,TIGER 소프트웨어
2025-03-06,8260,8440,8210,8400,495785,157490,TIGER 소프트웨어
2025-03-07,8340,8375,8245,8260,282237,157490,TIGER 소프트웨어
2025-03-10,8260,8455,8180,8370,284911,157490,TIGER 소프트웨어
2025-03-11,8155,8270,8125,8240,320065,157490,TIGER 소프트웨어
2025-03-12,8240,8305,8190,8275,661639,157490,TIGER 소프트웨어
2025-03-13,8350,8385,8240,8300,377324,157490,TIGER 소프트웨어
2025-03-14,8300,8310,8220,8255,228125,157490,TIGER 소프트웨어
2025-03-17,8255,8290,8165,8250,282339,157490,TIGER 소프트웨어
2025-03-18,8300,8340,8215,8240,241446,157490,TIGER 소프트웨어
2025-03-19,8240,8300,8160,8205,201915,157490,TIGER 소프트웨어
2025-03-20,8205,8260,8055,8055,211507,157490,TIGER 소프트웨어
2025-03-21,8070,8115,7995,8115,187701,157490,TIGER 소프트웨어
