날짜,시가,고가,저가,종가,거래량,티커,종목명
2023-09-11,11290,11480,11125,11375,440941,463050,TIMEFOLIO K바이오액티브
2023-09-12,11405,11490,10715,10870,907828,463050,TIMEFOLIO K바이오액티브
2023-09-13,10865,10865,10525,10540,368256,463050,TIMEFOLIO K바이오액티브
2023-09-14,10635,10745,10440,10730,336844,463050,TIMEFOLIO K바이오액티브
2023-09-15,10730,10795,10405,10475,470026,463050,TIMEFOLIO K바이오액티브
2023-09-18,10375,10475,10215,10260,385277,463050,TIMEFOLIO K바이오액티브
2023-09-19,10320,10505,10260,10500,352717,463050,TIMEFOLIO K바이오액티브
2023-09-20,10485,10485,9915,10095,580393,463050,TIMEFOLIO K바이오액티브
2023-09-21,9950,10075,9805,9805,415569,463050,TIMEFOLIO K바이오액티브
2023-09-22,9655,9770,9590,9660,344083,463050,TIMEFOLIO K바이오액티브
2023-09-25,9590,9700,9455,9500,303939,463050,TIMEFOLIO K바이오액티브
2023-09-26,9495,9595,9205,9215,363234,463050,TIMEFOLIO K바이오액티브
2023-09-27,9115,9560,9095,9535,257840,463050,TIMEFOLIO K바이오액티브
2023-10-04,9470,9470,8995,9015,283208,463050,TIMEFOLIO K바이오액티브
2023-10-05,9100,9165,8850,8910,270008,463050,TIMEFOLIO K바이오액티브
2023-10-06,8975,9320,8975,9320,244125,463050,TIMEFOLIO K바이오액티브
2023-10-10,9425,9440,8910,8950,228545,463050,TIMEFOLIO K바이오액티브
2023-10-11,9130,9220,9050,9105,249670,463050,TIMEFOLIO K바이오액티브
2023-10-12,9240,9240,9075,9180,266265,463050,TIMEFOLIO K바이오액티브
2023-10-13,9125,9125,8830,8840,311404,463050,TIMEFOLIO K바이오액티브
2023-10-16,8785,8785,8550,8685,313998,463050,TIMEFOLIO K바이오액티브
2023-10-17,8760,8820,8595,8680,382010,463050,TIMEFOLIO K바이오액티브
2023-10-18,8630,8630,8015,8020,376747,463050,TIMEFOLIO K바이오액티브
2023-10-19,7845,7985,7580,7625,471457,463050,TIMEFOLIO K바이오액티브
2023-10-20,7540,7665,7415,7535,387200,463050,TIMEFOLIO K바이오액티브
2023-10-23,7545,7565,7400,7475,300449,463050,TIMEFOLIO K바이오액티브
2023-10-24,7500,7545,7180,7535,338412,463050,TIMEFOLIO K바이오액티브
2023-10-25,7595,7650,7450,7490,267121,463050,TIMEFOLIO K바이오액티브
2023-10-26,7285,7530,7250,7410,467178,463050,TIMEFOLIO K바이오액티브
2023-10-27,7450,7670,7435,7555,298409,463050,TIMEFOLIO K바이오액티브
2023-10-30,7540,7660,7495,7635,358605,463050,TIMEFOLIO K바이오액티브
2023-10-31,7695,7820,7580,7650,412603,463050,TIMEFOLIO K바이오액티브
2023-11-01,7700,7775,7650,7750,224322,463050,TIMEFOLIO K바이오액티브
2023-11-02,7900,8280,7855,8245,332719,463050,TIMEFOLIO K바이오액티브
2023-11-03,8270,8340,8160,8325,272645,463050,TIMEFOLIO K바이오액티브
2023-11-06,8340,8560,8170,8500,2893251,463050,TIMEFOLIO K바이오액티브
2023-11-07,8595,8595,8320,8400,352272,463050,TIMEFOLIO K바이오액티브
2023-11-08,8495,8560,8335,8410,1389339,463050,TIMEFOLIO K바이오액티브
2023-11-09,8410,8485,8220,8220,197146,463050,TIMEFOLIO K바이오액티브
2023-11-10,8110,8255,8030,8160,251972,463050,TIMEFOLIO K바이오액티브
2023-11-13,8170,8230,7850,7920,1190961,463050,TIMEFOLIO K바이오액티브
2023-11-14,7945,8035,7945,8020,1135142,463050,TIMEFOLIO K바이오액티브
2023-11-15,8145,8255,8100,8235,180663,463050,TIMEFOLIO K바이오액티브
2023-11-16,8220,8225,8100,8210,262744,463050,TIMEFOLIO K바이오액티브
2023-11-17,8210,8255,8070,8145,173411,463050,TIMEFOLIO K바이오액티브
2023-11-20,8150,8235,8105,8215,240183,463050,TIMEFOLIO K바이오액티브
2023-11-21,8175,8305,8170,8305,254650,463050,TIMEFOLIO K바이오액티브
2023-11-22,8225,8330,8205,8265,159033,463050,TIMEFOLIO K바이오액티브
2023-11-23,8235,8430,8235,8420,261110,463050,TIMEFOLIO K바이오액티브
2023-11-24,8420,8440,8275,8395,261507,463050,TIMEFOLIO K바이오액티브
2023-11-27,8370,8370,8145,8220,1429317,463050,TIMEFOLIO K바이오액티브
2023-11-28,8170,8350,8170,8350,230085,463050,TIMEFOLIO K바이오액티브
2023-11-29,8310,8455,8225,8285,257643,463050,TIMEFOLIO K바이오액티브
2023-11-30,8255,8390,8255,8390,252168,463050,TIMEFOLIO K바이오액티브
2023-12-01,8365,8535,8360,8510,147118,463050,TIMEFOLIO K바이오액티브
2023-12-04,8395,8475,8295,8415,818399,463050,TIMEFOLIO K바이오액티브
2023-12-05,8305,8415,8235,8235,246460,463050,TIMEFOLIO K바이오액티브
2023-12-06,8260,8265,8100,8225,194396,463050,TIMEFOLIO K바이오액티브
2023-12-07,8135,8320,8135,8165,201429,463050,TIMEFOLIO K바이오액티브
2023-12-08,8165,8305,8145,8295,198604,463050,TIMEFOLIO K바이오액티브
2023-12-11,8250,8355,8250,8300,212223,463050,TIMEFOLIO K바이오액티브
2023-12-12,8255,8380,8255,8315,221496,463050,TIMEFOLIO K바이오액티브
2023-12-13,8270,8285,8130,8185,232767,463050,TIMEFOLIO K바이오액티브
2023-12-14,8260,8370,8215,8320,208100,463050,TIMEFOLIO K바이오액티브
2023-12-15,8320,8320,8130,8165,248739,463050,TIMEFOLIO K바이오액티브
2023-12-18,8180,8315,8155,8300,306294,463050,TIMEFOLIO K바이오액티브
2023-12-19,8235,8390,8235,8385,238242,463050,TIMEFOLIO K바이오액티브
2023-12-20,8405,8495,8405,8480,243384,463050,TIMEFOLIO K바이오액티브
2023-12-21,8335,8675,8335,8660,316617,463050,TIMEFOLIO K바이오액티브
2023-12-22,8715,8875,8660,8775,381596,463050,TIMEFOLIO K바이오액티브
2023-12-26,8940,9110,8925,9000,643916,463050,TIMEFOLIO K바이오액티브
2023-12-27,9180,9450,9030,9260,4096692,463050,TIMEFOLIO K바이오액티브
2023-12-28,9375,9570,9245,9545,778454,463050,TIMEFOLIO K바이오액티브
2024-01-02,9560,9615,9225,9550,1397581,463050,TIMEFOLIO K바이오액티브
2024-01-03,9530,9595,9415,9580,1272222,463050,TIMEFOLIO K바이오액티브
2024-01-04,9470,9480,9095,9120,2493145,463050,TIMEFOLIO K바이오액티브
