날짜,시가,고가,저가,종가,거래량,티커,종목명
2023-09-11,17655,17743,17568,17573,178102,091180,KODEX 자동차
2023-09-12,17670,17855,17607,17626,109918,091180,KODEX 자동차
2023-09-13,17592,17898,17587,17782,148935,091180,KODEX 자동차
2023-09-14,17845,17942,17728,17825,228068,091180,KODEX 자동차
2023-09-15,17845,18137,17811,18137,227684,091180,KODEX 자동차
2023-09-18,17937,18054,17860,17874,111617,091180,KODEX 자동차
2023-09-19,17782,18001,17782,17840,206103,091180,KODEX 자동차
2023-09-20,17825,18302,17825,18239,274259,091180,KODEX 자동차
2023-09-21,18117,18244,17903,17928,231865,091180,KODEX 자동차
2023-09-22,17660,18010,17660,17942,407393,091180,KODEX 자동차
2023-09-25,17874,18205,17845,18195,224817,091180,KODEX 자동차
2023-09-26,18040,18171,17913,17937,157089,091180,KODEX 자동차
2023-09-27,17753,18151,17753,18137,211652,091180,KODEX 자동차
2023-10-04,17757,17879,17568,17753,228308,091180,KODEX 자동차
2023-10-05,17782,17864,17655,17718,113191,091180,KODEX 자동차
2023-10-06,17699,17957,17655,17952,117154,091180,KODEX 자동차
2023-10-10,18040,18181,17495,17650,323999,091180,KODEX 자동차
2023-10-11,17621,17898,17621,17767,97078,091180,KODEX 자동차
2023-10-12,17728,17806,17650,17806,122146,091180,KODEX 자동차
2023-10-13,17694,17694,17431,17461,181322,091180,KODEX 자동차
2023-10-16,17412,17500,17178,17266,275101,091180,KODEX 자동차
2023-10-17,17349,17368,17052,17052,162115,091180,KODEX 자동차
2023-10-18,17144,17354,17144,17329,170615,091180,KODEX 자동차
2023-10-19,17135,17271,17071,17135,201009,091180,KODEX 자동차
2023-10-20,16994,17023,16697,16731,144534,091180,KODEX 자동차
2023-10-23,16663,16974,16663,16882,112955,091180,KODEX 자동차
2023-10-24,16911,16950,16507,16809,97522,091180,KODEX 자동차
2023-10-25,16852,16955,16716,16809,87016,091180,KODEX 자동차
2023-10-26,16619,16707,16454,16512,1144251,091180,KODEX 자동차
2023-10-27,16629,16862,16458,16512,127633,091180,KODEX 자동차
2023-10-30,16376,16522,16050,16210,420541,091180,KODEX 자동차
2023-10-31,16327,16410,15928,15928,227217,091180,KODEX 자동차
2023-11-01,16001,16142,15948,16030,144581,091180,KODEX 자동차
2023-11-02,16381,16614,16346,16424,186148,091180,KODEX 자동차
2023-11-03,16570,16653,16298,16439,168650,091180,KODEX 자동차
2023-11-06,16672,17057,16590,17057,264528,091180,KODEX 자동차
2023-11-07,16867,16964,16599,16741,262371,091180,KODEX 자동차
2023-11-08,16838,16979,16653,16716,127014,091180,KODEX 자동차
2023-11-09,16726,16838,16668,16731,95147,091180,KODEX 자동차
2023-11-10,16565,16629,16468,16522,67071,091180,KODEX 자동차
2023-11-13,16522,16779,16429,16429,104834,091180,KODEX 자동차
2023-11-14,16590,16809,16570,16760,128711,091180,KODEX 자동차
2023-11-15,17052,17329,17052,17285,200305,091180,KODEX 자동차
2023-11-16,17285,17587,17271,17553,184777,091180,KODEX 자동차
2023-11-17,17543,17582,17368,17573,110472,091180,KODEX 자동차
2023-11-20,17543,17543,17300,17446,155354,091180,KODEX 자동차
2023-11-21,17655,17655,17417,17611,147904,091180,KODEX 자동차
2023-11-22,17475,17568,17349,17504,111465,091180,KODEX 자동차
2023-11-23,17514,17680,17431,17665,131882,091180,KODEX 자동차
2023-11-24,17602,17748,17582,17660,117667,091180,KODEX 자동차
2023-11-27,17689,17801,17636,17748,84930,091180,KODEX 자동차
2023-11-28,17801,17835,17645,17806,107073,091180,KODEX 자동차
2023-11-29,17816,17821,17587,17718,162628,091180,KODEX 자동차
2023-11-30,17611,17796,17509,17767,127625,091180,KODEX 자동차
2023-12-01,17611,17616,17470,17519,300031,091180,KODEX 자동차
2023-12-04,17548,17670,17456,17465,115435,091180,KODEX 자동차
2023-12-05,17456,17563,17354,17402,200505,091180,KODEX 자동차
2023-12-06,17402,17500,17281,17392,78899,091180,KODEX 자동차
2023-12-07,17266,17461,17174,17392,210498,091180,KODEX 자동차
2023-12-08,17417,17645,17417,17621,187408,091180,KODEX 자동차
2023-12-11,17563,17694,17529,17689,74468,091180,KODEX 자동차
2023-12-12,17621,17816,17621,17743,108327,091180,KODEX 자동차
2023-12-13,17670,17772,17636,17675,125759,091180,KODEX 자동차
2023-12-14,17787,17816,17368,17626,302950,091180,KODEX 자동차
2023-12-15,17733,17996,17616,17850,397303,091180,KODEX 자동차
2023-12-18,17923,17967,17743,17952,244789,091180,KODEX 자동차
2023-12-19,17952,17996,17787,17908,133940,091180,KODEX 자동차
2023-12-20,17889,18575,17889,18526,716285,091180,KODEX 자동차
2023-12-21,18370,18852,18346,18536,812938,091180,KODEX 자동차
2023-12-22,18575,18706,18560,18580,237724,091180,KODEX 자동차
2023-12-26,18604,18740,18434,18614,237806,091180,KODEX 자동차
2023-12-27,18614,18667,18395,18580,390651,091180,KODEX 자동차
2023-12-28,18584,19081,18584,19071,464079,091180,KODEX 자동차
2024-01-02,19052,19071,18803,18925,519688,091180,KODEX 자동차
2024-01-03,18716,18716,18370,18375,425539,091180,KODEX 자동차
2024-01-04,18205,18254,18001,18127,216989,091180,KODEX 자동차
2024-01-05,18108,18108,17879,17923,175279,091180,KODEX 자동차
2024-01-08,18035,18035,17704,17738,251293,091180,KODEX 자동차
2024-01-09,17850,17937,17684,17738,131510,091180,KODEX 자동차
2024-01-10,17811,17913,17733,17903,185561,091180,KODEX 자동차
2024-01-11,17889,18010,17796,17796,125929,091180,KODEX 자동차
2024-01-12,17709,17791,17558,17641,85401,091180,KODEX 자동차
2024-01-15,17641,17933,17626,17840,116165,091180,KODEX 자동차
2024-01-16,17709,17806,17538,17592,120392,091180,KODEX 자동차
2024-01-17,17607,17607,17115,17178,148128,091180,KODEX 자동차
2024-01-19,17237,17251,17013,17086,100160,091180,KODEX 자동차
2024-01-22,17120,17174,16940,16998,158448,091180,KODEX 자동차
2024-01-23,17042,17305,16940,17305,271429,091180,KODEX 자동차
2024-01-24,17183,17271,16998,17271,357409,091180,KODEX 자동차
2024-01-25,17251,17811,17125,17811,381347,091180,KODEX 자동차
2024-01-26,17821,17913,17684,17767,353906,091180,KODEX 자동차
2024-01-29,17762,18258,17680,18205,420042,091180,KODEX 자동차
2024-01-30,18341,18521,18006,18006,352412,091180,KODEX 자동차
2024-01-31,18030,18453,18025,18453,352683,091180,KODEX 자동차
2024-02-01,18273,19212,18244,19110,1399456,091180,KODEX 자동차
2024-02-02,19270,20428,19270,20316,3279995,091180,KODEX 자동차
2024-02-05,20662,20740,19815,20428,1940887,091180,KODEX 자동차
2024-02-06,20239,20438,19645,19752,978351,091180,KODEX 자동차
2024-02-07,19908,20545,19908,20531,998169,091180,KODEX 자동차
2024-02-08,20336,20672,20263,20574,621576,091180,KODEX 자동차
2024-02-13,20662,21265,20662,20818,1075981,091180,KODEX 자동차
2024-02-14,20487,20925,20438,20813,859455,091180,KODEX 자동차
2024-02-15,20973,21105,20316,20414,563936,091180,KODEX 자동차
2024-02-16,20487,20964,20287,20964,579696,091180,KODEX 자동차
2024-02-19,20944,21333,20910,21217,919269,091180,KODEX 자동차
2024-02-20,21075,21314,20628,20915,775032,091180,KODEX 자동차
2024-02-21,20871,21090,20681,20929,808601,091180,KODEX 자동차
2024-02-22,20915,21255,20764,21231,785531,091180,KODEX 자동차
2024-02-23,21192,21392,21066,21153,668869,091180,KODEX 자동차
2024-02-26,20968,20968,20297,20696,1105822,091180,KODEX 자동차
2024-02-27,20604,20725,20326,20326,688835,091180,KODEX 자동차
2024-02-28,20263,21144,20205,21051,830399,091180,KODEX 자동차
2024-02-29,20954,21640,20871,21377,1655812,091180,KODEX 자동차
2024-03-04,21577,21893,21494,21645,1605314,091180,KODEX 자동차
2024-03-05,21557,21776,21353,21460,594415,091180,KODEX 자동차
2024-03-06,21251,21795,21246,21723,601289,091180,KODEX 자동차
2024-03-07,21688,21883,21445,21562,606441,091180,KODEX 자동차
2024-03-08,21698,21839,21562,21766,731416,091180,KODEX 자동차
2024-03-11,21625,21820,21285,21324,598504,091180,KODEX 자동차
2024-03-12,21309,21421,21124,21241,451858,091180,KODEX 자동차
2024-03-13,21241,21455,21090,21367,581376,091180,KODEX 자동차
2024-03-14,21251,21878,21212,21786,908811,091180,KODEX 자동차
2024-03-15,21679,21961,21474,21474,483155,091180,KODEX 자동차
2024-03-18,21552,21723,21362,21518,386173,091180,KODEX 자동차
2024-03-19,21484,21484,20905,20910,529727,091180,KODEX 자동차
2024-03-20,21114,21270,20667,20876,628260,091180,KODEX 자동차
2024-03-21,21105,21528,21105,21406,545539,091180,KODEX 자동차
2024-03-22,21440,21577,21163,21236,523726,091180,KODEX 자동차
2024-03-25,21124,21319,20998,21037,353046,091180,KODEX 자동차
2024-03-26,20939,21499,20939,21304,496637,091180,KODEX 자동차
2024-03-27,21207,21523,21105,21382,424315,091180,KODEX 자동차
2024-03-28,21450,21450,20983,21066,334061,091180,KODEX 자동차
2024-03-29,21119,21144,20686,20749,560632,091180,KODEX 자동차
2024-04-01,20813,20910,20462,20569,280677,091180,KODEX 자동차
2024-04-02,20433,20467,19918,20044,1000488,091180,KODEX 자동차
2024-04-03,19869,20083,19523,19567,996455,091180,KODEX 자동차
2024-04-04,19825,20209,19713,20180,596144,091180,KODEX 자동차
2024-04-05,19976,20375,19888,20122,661444,091180,KODEX 자동차
2024-04-08,20078,20633,20005,20424,560609,091180,KODEX 자동차
2024-04-09,20594,20861,20433,20448,454656,091180,KODEX 자동차
2024-04-11,19874,21178,19874,21105,887548,091180,KODEX 자동차
2024-04-12,20998,21095,20769,20818,524411,091180,KODEX 자동차
2024-04-15,20569,21124,20409,21066,712420,091180,KODEX 자동차
2024-04-16,20876,21080,20715,21051,656253,091180,KODEX 자동차
2024-04-17,21017,21051,20647,20754,501529,091180,KODEX 자동차
2024-04-18,20847,20968,20414,20628,635973,091180,KODEX 자동차
2024-04-19,20462,20638,20025,20404,534083,091180,KODEX 자동차
2024-04-22,20628,20993,20628,20978,597479,091180,KODEX 자동차
2024-04-23,21046,21226,20856,20998,463398,091180,KODEX 자동차
2024-04-24,21002,21372,20881,21270,667583,091180,KODEX 자동차
2024-04-25,21066,21445,21037,21265,547402,091180,KODEX 자동차
2024-04-26,21255,21484,20993,21290,672807,091180,KODEX 자동차
2024-04-29,21420,21570,21235,21415,661534,091180,KODEX 자동차
2024-04-30,21440,21680,21440,21450,478322,091180,KODEX 자동차
2024-05-02,21270,21495,21225,21450,251079,091180,KODEX 자동차
2024-05-03,21450,21545,21015,21075,621723,091180,KODEX 자동차
2024-05-07,21015,21065,20650,20735,536043,091180,KODEX 자동차
2024-05-08,20555,20890,20555,20835,237319,091180,KODEX 자동차
2024-05-09,20810,20880,20300,20380,449364,091180,KODEX 자동차
2024-05-10,20420,20605,20345,20560,253849,091180,KODEX 자동차
2024-05-13,20450,20790,20450,20590,224605,091180,KODEX 자동차
2024-05-14,20560,20690,20430,20585,293757,091180,KODEX 자동차
2024-05-16,20705,20775,20480,20600,306227,091180,KODEX 자동차
2024-05-17,20565,20675,20365,20400,403388,091180,KODEX 자동차
2024-05-20,20400,20840,20400,20520,493758,091180,KODEX 자동차
2024-05-21,20450,20520,20360,20515,297662,091180,KODEX 자동차
2024-05-22,20410,21400,20345,21330,1155459,091180,KODEX 자동차
2024-05-23,21265,21360,20955,21320,496723,091180,KODEX 자동차
2024-05-24,21010,21320,20915,21015,418181,091180,KODEX 자동차
2024-05-27,20995,21455,20815,21245,855446,091180,KODEX 자동차
2024-05-28,21175,21415,21140,21215,576816,091180,KODEX 자동차
2024-05-29,21040,21130,20735,21015,443475,091180,KODEX 자동차
2024-05-30,20855,20935,20565,20600,763865,091180,KODEX 자동차
2024-05-31,20765,20870,20505,20505,762131,091180,KODEX 자동차
2024-06-03,20730,21260,20730,21040,508261,091180,KODEX 자동차
2024-06-04,20970,21045,20730,20845,266306,091180,KODEX 자동차
2024-06-05,20960,21190,20730,21115,344235,091180,KODEX 자동차
2024-06-07,21215,21365,21085,21190,498355,091180,KODEX 자동차
2024-06-10,21100,21420,20965,21260,425487,091180,KODEX 자동차
2024-06-11,21350,21435,21180,21295,326187,091180,KODEX 자동차
2024-06-12,21380,21440,21215,21400,401356,091180,KODEX 자동차
2024-06-13,21495,21820,21280,21285,838942,091180,KODEX 자동차
2024-06-14,21200,21995,21150,21500,999470,091180,KODEX 자동차
2024-06-17,21705,22205,21705,22090,1533704,091180,KODEX 자동차
2024-06-18,22250,22665,22070,22285,2168976,091180,KODEX 자동차
2024-06-19,22420,22880,22260,22600,1600565,091180,KODEX 자동차
2024-06-20,22480,22525,22230,22395,803436,091180,KODEX 자동차
2024-06-21,22295,22340,21820,22040,544985,091180,KODEX 자동차
2024-06-24,21905,22135,21705,22020,330949,091180,KODEX 자동차
2024-06-25,22060,22650,22060,22515,941142,091180,KODEX 자동차
2024-06-26,22405,22670,22330,22630,772808,091180,KODEX 자동차
2024-06-27,22420,22900,22375,22705,742259,091180,KODEX 자동차
2024-06-28,22815,22905,22545,22640,562798,091180,KODEX 자동차
2024-07-01,22510,22695,22265,22400,501372,091180,KODEX 자동차
2024-07-02,22185,22200,21400,21470,902659,091180,KODEX 자동차
2024-07-03,21570,21850,21415,21700,613876,091180,KODEX 자동차
2024-07-04,21660,21895,21625,21810,649538,091180,KODEX 자동차
2024-07-05,21810,22010,21675,21845,645918,091180,KODEX 자동차
2024-07-08,21805,21990,21610,21645,619996,091180,KODEX 자동차
2024-07-09,21700,21740,21095,21365,942164,091180,KODEX 자동차
2024-07-10,21260,21420,21150,21255,522470,091180,KODEX 자동차
2024-07-11,21325,21420,21210,21420,479893,091180,KODEX 자동차
2024-07-12,21295,21480,21010,21225,490927,091180,KODEX 자동차
2024-07-15,21195,21300,20965,21080,375684,091180,KODEX 자동차
2024-07-16,21070,21340,21070,21280,457514,091180,KODEX 자동차
2024-07-17,21270,21285,20920,20975,453449,091180,KODEX 자동차
2024-07-18,20870,20875,20375,20625,783445,091180,KODEX 자동차
2024-07-19,20485,20485,20135,20310,546620,091180,KODEX 자동차
2024-07-22,20310,20440,19955,20170,501872,091180,KODEX 자동차
2024-07-23,20265,20755,20265,20670,777569,091180,KODEX 자동차
2024-07-24,20490,20600,20335,20395,497048,091180,KODEX 자동차
2024-07-25,20105,20350,19925,20020,365259,091180,KODEX 자동차
2024-07-26,20070,20195,19405,19760,1371907,091180,KODEX 자동차
2024-07-29,19740,20335,19700,20120,625639,091180,KODEX 자동차
2024-07-30,20025,20290,19765,19780,635334,091180,KODEX 자동차
2024-07-31,19755,20005,19730,19900,307304,091180,KODEX 자동차
2024-08-01,19975,20215,19950,19960,310845,091180,KODEX 자동차
2024-08-02,19445,19575,19260,19300,393267,091180,KODEX 자동차
2024-08-05,18940,18940,17235,17600,652034,091180,KODEX 자동차
2024-08-06,18280,18900,17970,18480,873677,091180,KODEX 자동차
2024-08-07,18210,18595,18105,18400,296336,091180,KODEX 자동차
2024-08-08,18170,18595,18025,18475,289165,091180,KODEX 자동차
2024-08-09,18745,18995,18650,18795,453384,091180,KODEX 자동차
2024-08-12,18825,19095,18780,18920,216895,091180,KODEX 자동차
2024-08-13,18875,19095,18760,18860,112931,091180,KODEX 자동차
2024-08-14,19085,19130,18850,18905,179301,091180,KODEX 자동차
2024-08-16,19305,19615,19170,19475,358985,091180,KODEX 자동차
2024-08-19,19475,19725,19230,19360,358567,091180,KODEX 자동차
2024-08-20,19550,19640,19350,19355,135772,091180,KODEX 자동차
2024-08-21,19375,19440,19185,19265,151164,091180,KODEX 자동차
2024-08-22,19375,19375,19045,19135,203207,091180,KODEX 자동차
2024-08-23,19015,19365,19015,19300,185454,091180,KODEX 자동차
2024-08-26,19375,19485,19140,19200,198714,091180,KODEX 자동차
2024-08-28,19195,19615,19070,19615,319473,091180,KODEX 자동차
2024-08-29,19730,19835,19440,19555,372652,091180,KODEX 자동차
2024-08-30,19620,19840,19430,19430,316759,091180,KODEX 자동차
2024-09-02,19450,19450,18935,19050,263665,091180,KODEX 자동차
2024-09-03,19000,19035,18585,18615,433951,091180,KODEX 자동차
2024-09-04,18150,18325,18055,18140,376145,091180,KODEX 자동차
2024-09-05,18235,18530,18015,18150,305200,091180,KODEX 자동차
2024-09-06,18180,18350,17915,18145,296532,091180,KODEX 자동차
2024-09-09,17880,18285,17850,18215,337490,091180,KODEX 자동차
2024-09-10,18235,18250,18025,18150,158987,091180,KODEX 자동차
2024-09-11,18120,18120,17615,17725,356522,091180,KODEX 자동차
2024-09-12,17885,18245,17855,18220,271689,091180,KODEX 자동차
2024-09-13,18405,18865,18390,18620,391715,091180,KODEX 자동차
2024-09-19,18925,19065,18715,18950,393953,091180,KODEX 자동차
2024-09-20,19090,19220,19010,19140,250373,091180,KODEX 자동차
2024-09-23,19180,19180,18860,19020,161563,091180,KODEX 자동차
2024-09-24,19075,19200,18960,19190,179361,091180,KODEX 자동차
2024-09-25,19395,19560,19120,19140,302636,091180,KODEX 자동차
2024-09-26,19055,19510,19010,19510,172264,091180,KODEX 자동차
2024-09-27,19540,19570,19320,19350,227436,091180,KODEX 자동차
2024-09-30,19485,19485,18920,18920,158681,091180,KODEX 자동차
2024-10-02,18560,18660,18425,18500,183100,091180,KODEX 자동차
