날짜,시가,고가,저가,종가,거래량,티커,종목명
2024-12-17,17985,18050,17515,17645,448498,449450,PLUS K방산
2024-12-18,17530,17930,17485,17620,291829,449450,PLUS K방산
2024-12-19,17100,17880,17065,17710,242008,449450,PLUS K방산
2024-12-20,17725,17975,17490,17610,216142,449450,PLUS K방산
2024-12-23,17895,18650,17895,18610,408205,449450,PLUS K방산
2024-12-24,18800,18845,18385,18510,236606,449450,PLUS K방산
2024-12-26,18565,18820,18400,18660,457133,449450,PLUS K방산
2024-12-27,18640,18895,18225,18385,288943,449450,PLUS K방산
2024-12-30,18325,18835,18320,18810,321058,449450,PLUS K방산
2025-01-02,18820,19875,18820,19860,873844,449450,PLUS K방산
2025-01-03,19845,20000,19655,19930,491149,449450,PLUS K방산
2025-01-06,19940,20110,19760,19875,352674,449450,PLUS K방산
2025-01-07,20145,20865,20095,20750,796601,449450,PLUS K방산
2025-01-08,20710,20710,20305,20645,444098,449450,PLUS K방산
2025-01-09,20485,20740,19840,20740,567723,449450,PLUS K방산
2025-01-10,20615,20705,20220,20380,300317,449450,PLUS K방산
2025-01-13,20395,20650,20310,20565,313672,449450,PLUS K방산
2025-01-14,20620,21295,20620,21135,614957,449450,PLUS K방산
2025-01-15,21230,21490,21085,21350,634343,449450,PLUS K방산
2025-01-16,21485,21505,21045,21340,415314,449450,PLUS K방산
2025-01-17,21205,21380,20965,21215,357866,449450,PLUS K방산
2025-01-20,21300,21300,20880,21090,328464,449450,PLUS K방산
2025-01-21,21200,21755,21200,21755,642778,449450,PLUS K방산
2025-01-22,21915,22045,21560,21655,562867,449450,PLUS K방산
2025-01-23,21715,21925,21165,21225,317886,449450,PLUS K방산
2025-01-24,21315,22425,21315,22415,1020454,449450,PLUS K방산
2025-01-31,22500,22670,22080,22215,585340,449450,PLUS K방산
2025-02-03,21795,21970,21545,21730,435125,449450,PLUS K방산
2025-02-04,22000,22875,21965,22755,959419,449450,PLUS K방산
2025-02-05,22895,22990,22410,22740,573253,449450,PLUS K방산
2025-02-06,22740,23915,22375,23815,1603039,449450,PLUS K방산
2025-02-07,23980,24880,23975,24300,1174027,449450,PLUS K방산
2025-02-10,24425,24620,23610,23700,1060977,449450,PLUS K방산
2025-02-11,24695,25340,24245,25320,1726251,449450,PLUS K방산
2025-02-12,25495,27975,25480,27740,2590626,449450,PLUS K방산
2025-02-13,27550,28610,27110,28300,1922603,449450,PLUS K방산
2025-02-14,28220,28705,27700,28640,2265712,449450,PLUS K방산
2025-02-17,28480,29745,28160,29285,1957555,449450,PLUS K방산
2025-02-18,29860,31250,29855,31240,2658274,449450,PLUS K방산
2025-02-19,31295,31295,30500,30715,2125381,449450,PLUS K방산
2025-02-20,30405,31200,29345,30470,2746593,449450,PLUS K방산
2025-02-21,29880,31260,29500,30995,2281191,449450,PLUS K방산
2025-02-24,30805,31240,29790,30265,1732159,449450,PLUS K방산
2025-02-25,29835,31245,29675,31165,1904101,449450,PLUS K방산
2025-02-26,31435,31750,30150,30295,1377456,449450,PLUS K방산
2025-02-27,30490,30930,29770,30160,1330986,449450,PLUS K방산
2025-02-28,30000,30410,28870,28910,1330030,449450,PLUS K방산
2025-03-04,30005,32390,30000,32390,2991171,449450,PLUS K방산
2025-03-05,32150,32590,31425,32265,2133163,449450,PLUS K방산
2025-03-06,32650,33270,32055,32800,2430996,449450,PLUS K방산
2025-03-07,32800,34380,32305,34035,2192025,449450,PLUS K방산
2025-03-10,34220,34700,33035,34330,2119943,449450,PLUS K방산
2025-03-11,33105,33995,33100,33770,1957321,449450,PLUS K방산
2025-03-12,33905,34545,31735,32240,3036663,449450,PLUS K방산
2025-03-13,32705,34045,32625,33615,1857102,449450,PLUS K방산
2025-03-14,33600,34055,33380,33665,1324368,449450,PLUS K방산
2025-03-17,33960,35955,33745,35795,3212168,449450,PLUS K방산
2025-03-18,36365,36815,35530,35965,2500112,449450,PLUS K방산
2025-03-19,36300,37085,35855,36275,2016916,449450,PLUS K방산
2025-03-20,36090,36090,34320,34560,2479296,449450,PLUS K방산
2025-03-21,32205,33580,31970,33125,3437088,449450,PLUS K방산
