날짜,시가,고가,저가,종가,거래량,티커,종목명
2024-12-17,9620,9620,9420,9470,185449,139250,TIGER 200 에너지화학
2024-12-18,9640,9640,9480,9530,92321,139250,TIGER 200 에너지화학
2024-12-19,9475,9475,9270,9360,119637,139250,TIGER 200 에너지화학
2024-12-20,9500,9500,9195,9235,270331,139250,TIGER 200 에너지화학
2024-12-23,9205,9405,9185,9385,1161361,139250,TIGER 200 에너지화학
2024-12-24,9345,9410,9220,9220,257574,139250,TIGER 200 에너지화학
2024-12-26,9270,9315,9220,9220,605825,139250,TIGER 200 에너지화학
2024-12-27,9220,9220,9035,9100,108008,139250,TIGER 200 에너지화학
2024-12-30,9090,9225,9075,9110,1140284,139250,TIGER 200 에너지화학
2025-01-02,9110,9110,8990,9080,1379828,139250,TIGER 200 에너지화학
2025-01-03,9045,9530,9040,9495,1203170,139250,TIGER 200 에너지화학
2025-01-06,9610,9630,9445,9590,538868,139250,TIGER 200 에너지화학
2025-01-07,9675,9760,9645,9645,425034,139250,TIGER 200 에너지화학
2025-01-08,9600,9810,9600,9770,306778,139250,TIGER 200 에너지화학
2025-01-09,9770,9970,9725,9920,246440,139250,TIGER 200 에너지화학
2025-01-10,9920,9945,9830,9895,1302865,139250,TIGER 200 에너지화학
2025-01-13,9855,9875,9760,9780,2301898,139250,TIGER 200 에너지화학
2025-01-14,9880,9950,9780,9870,496884,139250,TIGER 200 에너지화학
2025-01-15,9880,9975,9780,9805,276242,139250,TIGER 200 에너지화학
2025-01-16,9940,10010,9880,10000,1491198,139250,TIGER 200 에너지화학
2025-01-17,9980,10120,9940,10105,1245069,139250,TIGER 200 에너지화학
2025-01-20,10095,10250,10080,10165,2155054,139250,TIGER 200 에너지화학
2025-01-21,10105,10180,9875,9950,597118,139250,TIGER 200 에너지화학
2025-01-22,10000,10105,9940,10055,250054,139250,TIGER 200 에너지화학
2025-01-23,10060,10060,9885,9895,626499,139250,TIGER 200 에너지화학
2025-01-24,9955,9965,9875,9945,107694,139250,TIGER 200 에너지화학
2025-01-31,9945,9955,9805,9860,89111,139250,TIGER 200 에너지화학
2025-02-03,9700,9700,9420,9490,537965,139250,TIGER 200 에너지화학
2025-02-04,9565,9670,9450,9470,429495,139250,TIGER 200 에너지화학
2025-02-05,9450,9685,9450,9645,79115,139250,TIGER 200 에너지화학
2025-02-06,9665,9800,9590,9800,102886,139250,TIGER 200 에너지화학
2025-02-07,9800,9800,9605,9625,123558,139250,TIGER 200 에너지화학
2025-02-10,9605,9705,9460,9640,237446,139250,TIGER 200 에너지화학
2025-02-11,9805,9805,9680,9695,252863,139250,TIGER 200 에너지화학
2025-02-12,9825,9825,9690,9750,209789,139250,TIGER 200 에너지화학
2025-02-13,9790,10045,9755,10045,885677,139250,TIGER 200 에너지화학
2025-02-14,10045,10095,9955,9985,1534104,139250,TIGER 200 에너지화학
2025-02-17,10075,10265,9990,10230,1768081,139250,TIGER 200 에너지화학
2025-02-18,10350,10355,10185,10345,1799375,139250,TIGER 200 에너지화학
2025-02-19,10405,10510,10330,10460,639286,139250,TIGER 200 에너지화학
2025-02-20,10485,10485,10345,10360,581806,139250,TIGER 200 에너지화학
2025-02-21,10420,10460,10360,10450,189424,139250,TIGER 200 에너지화학
2025-02-24,10405,10475,10335,10430,247117,139250,TIGER 200 에너지화학
2025-02-25,10410,10410,10210,10210,592735,139250,TIGER 200 에너지화학
2025-02-26,10210,10405,10205,10395,189273,139250,TIGER 200 에너지화학
2025-02-27,10470,10470,10335,10430,92169,139250,TIGER 200 에너지화학
2025-02-28,10325,10325,9975,10000,1466081,139250,TIGER 200 에너지화학
2025-03-04,9970,9970,9730,9775,70484,139250,TIGER 200 에너지화학
2025-03-05,9860,9970,9770,9950,205580,139250,TIGER 200 에너지화학
2025-03-06,10085,10105,9880,10000,67338,139250,TIGER 200 에너지화학
2025-03-07,9995,10245,9845,10160,338824,139250,TIGER 200 에너지화학
2025-03-10,10170,10350,10170,10345,218695,139250,TIGER 200 에너지화학
2025-03-11,10135,10160,9995,10110,136015,139250,TIGER 200 에너지화학
2025-03-12,10085,10265,10070,10265,115919,139250,TIGER 200 에너지화학
2025-03-13,10265,10355,10170,10245,86689,139250,TIGER 200 에너지화학
2025-03-14,10210,10260,10045,10090,76058,139250,TIGER 200 에너지화학
2025-03-17,10105,10175,9965,9995,95658,139250,TIGER 200 에너지화학
2025-03-18,10035,10145,9965,9995,57650,139250,TIGER 200 에너지화학
2025-03-19,9995,10220,9995,10090,41778,139250,TIGER 200 에너지화학
2025-03-20,10250,10265,10120,10140,481840,139250,TIGER 200 에너지화학
2025-03-21,10135,10135,9875,10050,92317,139250,TIGER 200 에너지화학
