날짜,시가,고가,저가,종가,거래량,티커,종목명
2023-09-11,11365,11510,11285,11440,150946,460280,KIWOOM Fn유전자혁신기술
2023-09-12,11500,11535,11080,11135,158623,460280,KIWOOM Fn유전자혁신기술
2023-09-13,11105,11120,10825,10875,155294,460280,KIWOOM Fn유전자혁신기술
2023-09-14,10895,10990,10850,10990,148277,460280,KIWOOM Fn유전자혁신기술
2023-09-15,10985,11095,10975,11030,178521,460280,KIWOOM Fn유전자혁신기술
2023-09-18,11040,11095,10885,10935,170840,460280,KIWOOM Fn유전자혁신기술
2023-09-19,10920,10920,10725,10725,161304,460280,KIWOOM Fn유전자혁신기술
2023-09-20,10715,10715,10455,10570,163360,460280,KIWOOM Fn유전자혁신기술
2023-09-21,10490,10570,10220,10220,173937,460280,KIWOOM Fn유전자혁신기술
2023-09-22,10085,10260,10085,10160,155731,460280,KIWOOM Fn유전자혁신기술
2023-09-25,10090,10130,9840,9860,150978,460280,KIWOOM Fn유전자혁신기술
2023-09-26,9885,9895,9675,9695,68924,460280,KIWOOM Fn유전자혁신기술
2023-09-27,9635,9905,9635,9905,160957,460280,KIWOOM Fn유전자혁신기술
2023-10-04,9860,9860,9430,9455,166777,460280,KIWOOM Fn유전자혁신기술
2023-10-05,9530,9610,9300,9350,157394,460280,KIWOOM Fn유전자혁신기술
2023-10-06,9410,9665,9410,9635,766,460280,KIWOOM Fn유전자혁신기술
2023-10-10,9635,9635,9205,9260,6804,460280,KIWOOM Fn유전자혁신기술
2023-10-11,9290,9475,9290,9395,951,460280,KIWOOM Fn유전자혁신기술
2023-10-12,9485,9585,9460,9520,1583,460280,KIWOOM Fn유전자혁신기술
2023-10-13,9460,9460,9160,9200,843,460280,KIWOOM Fn유전자혁신기술
2023-10-16,9155,9155,8870,8955,7116,460280,KIWOOM Fn유전자혁신기술
2023-10-17,9080,9125,8910,8950,732,460280,KIWOOM Fn유전자혁신기술
2023-10-18,8910,8910,8660,8660,3270,460280,KIWOOM Fn유전자혁신기술
2023-10-19,8595,8595,8300,8385,905,460280,KIWOOM Fn유전자혁신기술
2023-10-20,8250,8325,8050,8140,31411,460280,KIWOOM Fn유전자혁신기술
2023-10-23,8135,8320,8135,8210,1095,460280,KIWOOM Fn유전자혁신기술
2023-10-24,8215,8360,7960,8325,1152,460280,KIWOOM Fn유전자혁신기술
2023-10-25,8430,8430,8235,8340,1155,460280,KIWOOM Fn유전자혁신기술
2023-10-26,8130,8240,8075,8125,10155,460280,KIWOOM Fn유전자혁신기술
2023-10-27,8175,8400,8135,8260,1539,460280,KIWOOM Fn유전자혁신기술
2023-10-30,8285,8410,8230,8335,12613,460280,KIWOOM Fn유전자혁신기술
2023-10-31,8400,8400,8135,8170,162,460280,KIWOOM Fn유전자혁신기술
2023-11-01,8195,8350,8195,8350,844,460280,KIWOOM Fn유전자혁신기술
2023-11-02,8495,8735,8480,8725,1824,460280,KIWOOM Fn유전자혁신기술
2023-11-03,8735,8745,8640,8735,249,460280,KIWOOM Fn유전자혁신기술
2023-11-06,8835,9075,8770,9075,3450,460280,KIWOOM Fn유전자혁신기술
2023-11-07,9075,9175,8860,8985,2323,460280,KIWOOM Fn유전자혁신기술
2023-11-08,9010,9125,8980,8995,4069,460280,KIWOOM Fn유전자혁신기술
2023-11-09,8990,8990,8785,8785,3437,460280,KIWOOM Fn유전자혁신기술
2023-11-10,8710,8760,8640,8720,1047,460280,KIWOOM Fn유전자혁신기술
2023-11-13,8765,8785,8485,8490,890,460280,KIWOOM Fn유전자혁신기술
2023-11-14,8530,8630,8495,8590,1816,460280,KIWOOM Fn유전자혁신기술
2023-11-15,8710,8855,8705,8790,1093,460280,KIWOOM Fn유전자혁신기술
2023-11-16,8840,8840,8740,8785,208,460280,KIWOOM Fn유전자혁신기술
2023-11-17,8825,8960,8795,8860,4285,460280,KIWOOM Fn유전자혁신기술
2023-11-20,8880,9085,8880,9035,1211,460280,KIWOOM Fn유전자혁신기술
2023-11-21,9050,9170,8965,9170,265,460280,KIWOOM Fn유전자혁신기술
2023-11-22,9070,9075,8935,9000,431,460280,KIWOOM Fn유전자혁신기술
2023-11-23,9000,9135,8980,9070,12010,460280,KIWOOM Fn유전자혁신기술
2023-11-24,9100,9125,9060,9125,269,460280,KIWOOM Fn유전자혁신기술
2023-11-27,9125,9140,8950,9065,391,460280,KIWOOM Fn유전자혁신기술
2023-11-28,9025,9045,8965,9025,371,460280,KIWOOM Fn유전자혁신기술
2023-11-29,9005,9125,8950,8970,2823,460280,KIWOOM Fn유전자혁신기술
2023-11-30,9025,9065,8975,9050,244,460280,KIWOOM Fn유전자혁신기술
2023-12-01,9050,9215,9025,9155,882,460280,KIWOOM Fn유전자혁신기술
2023-12-04,9155,9155,8900,9120,602,460280,KIWOOM Fn유전자혁신기술
2023-12-05,9120,9335,9120,9335,4381,460280,KIWOOM Fn유전자혁신기술
2023-12-06,9355,9360,9240,9310,498,460280,KIWOOM Fn유전자혁신기술
2023-12-07,9345,9450,9165,9205,7744,460280,KIWOOM Fn유전자혁신기술
2023-12-08,9230,9230,9055,9215,237,460280,KIWOOM Fn유전자혁신기술
2023-12-11,9275,9275,9105,9120,1528,460280,KIWOOM Fn유전자혁신기술
2023-12-12,9105,9105,8950,9015,1847,460280,KIWOOM Fn유전자혁신기술
2023-12-13,8980,8980,8810,8815,883,460280,KIWOOM Fn유전자혁신기술
2023-12-14,8920,9095,8920,9010,10705,460280,KIWOOM Fn유전자혁신기술
2023-12-15,9010,9055,8950,8985,1752,460280,KIWOOM Fn유전자혁신기술
2023-12-18,9065,9065,8965,8975,658,460280,KIWOOM Fn유전자혁신기술
2023-12-19,8970,9110,8955,9110,1168,460280,KIWOOM Fn유전자혁신기술
2023-12-20,9145,9280,9145,9220,6145,460280,KIWOOM Fn유전자혁신기술
2023-12-21,9165,9260,9120,9200,653,460280,KIWOOM Fn유전자혁신기술
2023-12-22,9245,9370,9170,9370,17829,460280,KIWOOM Fn유전자혁신기술
2023-12-26,9455,9485,9295,9320,1112,460280,KIWOOM Fn유전자혁신기술
2023-12-27,9355,9605,9355,9505,5303,460280,KIWOOM Fn유전자혁신기술
2023-12-28,9465,9735,9450,9735,4617,460280,KIWOOM Fn유전자혁신기술
2024-01-02,9765,9940,9675,9915,1487,460280,KIWOOM Fn유전자혁신기술
2024-01-03,9990,10155,9945,10105,9520,460280,KIWOOM Fn유전자혁신기술
2024-01-04,10015,10015,9685,9715,4046,460280,KIWOOM Fn유전자혁신기술
2024-01-05,9765,9915,9665,9680,991,460280,KIWOOM Fn유전자혁신기술
2024-01-08,9700,9740,9580,9620,1931,460280,KIWOOM Fn유전자혁신기술
2024-01-09,9680,9970,9680,9935,1375,460280,KIWOOM Fn유전자혁신기술
2024-01-10,9910,9910,9760,9805,642,460280,KIWOOM Fn유전자혁신기술
2024-01-11,9785,9930,9755,9920,401,460280,KIWOOM Fn유전자혁신기술
2024-01-12,9855,9875,9565,9565,692,460280,KIWOOM Fn유전자혁신기술
2024-01-15,9520,9575,9370,9390,2335,460280,KIWOOM Fn유전자혁신기술
2024-01-16,9400,9550,9350,9410,499,460280,KIWOOM Fn유전자혁신기술
2024-01-17,9400,9400,9040,9130,18521,460280,KIWOOM Fn유전자혁신기술
2024-01-19,9065,9145,8895,8900,1983,460280,KIWOOM Fn유전자혁신기술
2024-01-22,8940,9010,8885,8910,1347,460280,KIWOOM Fn유전자혁신기술
2024-01-23,8910,9065,8890,8980,241,460280,KIWOOM Fn유전자혁신기술
2024-01-24,9030,9030,8825,8850,2095,460280,KIWOOM Fn유전자혁신기술
2024-01-25,8780,8795,8665,8730,2288,460280,KIWOOM Fn유전자혁신기술
2024-01-26,8720,8895,8720,8840,11710,460280,KIWOOM Fn유전자혁신기술
2024-01-29,8830,9020,8830,8960,2055,460280,KIWOOM Fn유전자혁신기술
2024-01-30,9035,9045,8870,8925,501,460280,KIWOOM Fn유전자혁신기술
2024-01-31,8945,8945,8795,8845,3921,460280,KIWOOM Fn유전자혁신기술
2024-02-01,8805,8815,8630,8800,480,460280,KIWOOM Fn유전자혁신기술
2024-02-02,8785,8945,8785,8895,895,460280,KIWOOM Fn유전자혁신기술
2024-02-05,8870,8935,8800,8820,281,460280,KIWOOM Fn유전자혁신기술
2024-02-06,8785,8790,8670,8765,1343,460280,KIWOOM Fn유전자혁신기술
2024-02-07,8770,8830,8700,8735,1443,460280,KIWOOM Fn유전자혁신기술
2024-02-08,8725,8750,8650,8730,252,460280,KIWOOM Fn유전자혁신기술
2024-02-13,8730,8935,8730,8935,445,460280,KIWOOM Fn유전자혁신기술
2024-02-14,8840,8905,8785,8895,10858,460280,KIWOOM Fn유전자혁신기술
2024-02-15,8915,8935,8880,8905,87,460280,KIWOOM Fn유전자혁신기술
2024-02-16,8930,8970,8885,8970,3568,460280,KIWOOM Fn유전자혁신기술
2024-02-19,8970,8990,8905,8965,462,460280,KIWOOM Fn유전자혁신기술
2024-02-20,8920,9065,8920,9035,485,460280,KIWOOM Fn유전자혁신기술
2024-02-21,9000,9110,8995,9050,1548,460280,KIWOOM Fn유전자혁신기술
2024-02-22,9015,9085,8975,9000,93,460280,KIWOOM Fn유전자혁신기술
2024-02-23,8975,9250,8975,9205,368,460280,KIWOOM Fn유전자혁신기술
2024-02-26,9255,9345,9205,9315,3573,460280,KIWOOM Fn유전자혁신기술
2024-02-27,9295,9475,9285,9315,596,460280,KIWOOM Fn유전자혁신기술
2024-02-28,9325,9365,9290,9315,358,460280,KIWOOM Fn유전자혁신기술
2024-02-29,9295,9330,9185,9225,1665,460280,KIWOOM Fn유전자혁신기술
2024-03-04,9280,9310,9175,9205,743,460280,KIWOOM Fn유전자혁신기술
