날짜,시가,고가,저가,종가,거래량,티커,종목명
2024-12-17,11050,11100,10875,10915,5719,479850,HANARO K-뷰티
2024-12-18,10935,11035,10790,10900,4087,479850,HANARO K-뷰티
2024-12-19,10585,11030,10585,10965,3699,479850,HANARO K-뷰티
2024-12-20,10920,10960,10720,10720,5966,479850,HANARO K-뷰티
2024-12-23,10780,10895,10745,10825,1174,479850,HANARO K-뷰티
2024-12-24,10835,11125,10835,10885,1975,479850,HANARO K-뷰티
2024-12-26,10975,10975,10735,10780,4821,479850,HANARO K-뷰티
2024-12-27,10735,10850,10490,10610,4126,479850,HANARO K-뷰티
2024-12-30,10580,10845,10580,10715,6308,479850,HANARO K-뷰티
2025-01-02,10720,10915,10640,10705,8208,479850,HANARO K-뷰티
2025-01-03,10685,10920,10685,10920,1958,479850,HANARO K-뷰티
2025-01-06,10960,11170,10875,11010,28195,479850,HANARO K-뷰티
2025-01-07,11005,11065,10915,11010,5933,479850,HANARO K-뷰티
2025-01-08,10985,11075,10890,11000,4659,479850,HANARO K-뷰티
2025-01-09,11000,11090,10940,11050,2770,479850,HANARO K-뷰티
2025-01-10,10930,11070,10840,10850,13695,479850,HANARO K-뷰티
2025-01-13,10850,11125,10850,10935,4373,479850,HANARO K-뷰티
2025-01-14,10930,10930,10770,10815,8871,479850,HANARO K-뷰티
2025-01-15,10815,10890,10680,10715,4357,479850,HANARO K-뷰티
2025-01-16,10755,11120,10755,11100,4406,479850,HANARO K-뷰티
2025-01-17,11130,11185,11125,11150,4653,479850,HANARO K-뷰티
2025-01-20,11175,11175,10935,10985,3463,479850,HANARO K-뷰티
2025-01-21,10985,11170,10985,11085,2711,479850,HANARO K-뷰티
2025-01-22,11105,11200,11095,11120,5101,479850,HANARO K-뷰티
2025-01-23,11150,11150,10845,10910,3199,479850,HANARO K-뷰티
2025-01-24,10910,10920,10740,10850,1949,479850,HANARO K-뷰티
2025-01-31,10850,10985,10850,10870,2908,479850,HANARO K-뷰티
2025-02-03,10795,10795,10450,10475,10806,479850,HANARO K-뷰티
2025-02-04,10605,10830,10605,10720,4673,479850,HANARO K-뷰티
2025-02-05,10795,10850,10755,10770,2436,479850,HANARO K-뷰티
2025-02-06,10870,11095,10870,11020,19203,479850,HANARO K-뷰티
2025-02-07,11020,11020,10825,10880,10249,479850,HANARO K-뷰티
2025-02-10,10845,10940,10700,10805,9797,479850,HANARO K-뷰티
2025-02-11,10865,11050,10845,10910,20159,479850,HANARO K-뷰티
2025-02-12,10910,10960,10805,10805,6358,479850,HANARO K-뷰티
2025-02-13,10850,10935,10800,10865,6067,479850,HANARO K-뷰티
2025-02-14,10940,11255,10940,11130,29316,479850,HANARO K-뷰티
2025-02-17,11130,11245,11130,11165,16756,479850,HANARO K-뷰티
2025-02-18,11165,11230,11090,11135,17651,479850,HANARO K-뷰티
2025-02-19,11100,11240,11075,11210,24894,479850,HANARO K-뷰티
2025-02-20,11455,11550,11355,11365,29684,479850,HANARO K-뷰티
2025-02-21,11445,11505,11365,11505,21480,479850,HANARO K-뷰티
2025-02-24,11460,11485,11360,11445,12127,479850,HANARO K-뷰티
2025-02-25,11455,11550,11375,11510,26824,479850,HANARO K-뷰티
2025-02-26,11325,11480,11250,11370,67609,479850,HANARO K-뷰티
2025-02-27,11470,11645,11370,11535,37641,479850,HANARO K-뷰티
2025-02-28,11435,11565,11320,11345,45716,479850,HANARO K-뷰티
2025-03-04,11335,11375,11135,11320,13309,479850,HANARO K-뷰티
2025-03-05,11460,11565,11400,11460,12953,479850,HANARO K-뷰티
2025-03-06,11550,11700,11510,11630,9203,479850,HANARO K-뷰티
2025-03-07,11630,11665,11485,11540,18055,479850,HANARO K-뷰티
2025-03-10,11550,11575,11410,11460,13300,479850,HANARO K-뷰티
2025-03-11,11130,11590,11130,11545,67890,479850,HANARO K-뷰티
2025-03-12,11465,11855,11465,11795,26375,479850,HANARO K-뷰티
2025-03-13,11850,11895,11725,11855,37313,479850,HANARO K-뷰티
2025-03-14,11855,11990,11855,11910,20779,479850,HANARO K-뷰티
2025-03-17,12025,12025,11810,11840,23599,479850,HANARO K-뷰티
2025-03-18,11895,11930,11855,11880,23698,479850,HANARO K-뷰티
2025-03-19,11910,11910,11730,11730,15622,479850,HANARO K-뷰티
2025-03-20,11765,12030,11760,11845,22051,479850,HANARO K-뷰티
2025-03-21,11920,11925,11715,11835,21019,479850,HANARO K-뷰티
