날짜,시가,고가,저가,종가,거래량,티커,종목명
2024-12-17,7730,7730,7525,7580,32629,102970,KODEX 증권
2024-12-18,7595,7790,7545,7770,80442,102970,KODEX 증권
2024-12-19,7640,7710,7610,7660,17787,102970,KODEX 증권
2024-12-20,7630,7630,7460,7495,64375,102970,KODEX 증권
2024-12-23,7540,7700,7530,7680,73270,102970,KODEX 증권
2024-12-24,7700,7705,7640,7680,48558,102970,KODEX 증권
2024-12-26,7715,7715,7630,7635,112683,102970,KODEX 증권
2024-12-27,7645,7660,7445,7495,73035,102970,KODEX 증권
2024-12-30,7475,7560,7430,7475,31548,102970,KODEX 증권
2025-01-02,7475,7550,7370,7435,73377,102970,KODEX 증권
2025-01-03,7430,7500,7430,7435,80137,102970,KODEX 증권
2025-01-06,7455,7485,7405,7475,94421,102970,KODEX 증권
2025-01-07,7490,7625,7480,7600,46341,102970,KODEX 증권
2025-01-08,7550,7630,7525,7600,29060,102970,KODEX 증권
2025-01-09,7555,7590,7540,7570,41197,102970,KODEX 증권
2025-01-10,7530,7645,7525,7615,66583,102970,KODEX 증권
2025-01-13,7565,7605,7480,7515,27098,102970,KODEX 증권
2025-01-14,7530,7565,7475,7505,14848,102970,KODEX 증권
2025-01-15,7535,7620,7535,7570,54693,102970,KODEX 증권
2025-01-16,7630,7695,7600,7655,44071,102970,KODEX 증권
2025-01-17,7630,7690,7630,7650,26598,102970,KODEX 증권
2025-01-20,7655,7730,7640,7680,22399,102970,KODEX 증권
2025-01-21,7730,7755,7700,7725,28933,102970,KODEX 증권
2025-01-22,7765,7800,7745,7775,34687,102970,KODEX 증권
2025-01-23,7780,7840,7740,7740,56664,102970,KODEX 증권
2025-01-24,7750,7805,7740,7780,21321,102970,KODEX 증권
2025-01-31,7825,7905,7740,7890,40809,102970,KODEX 증권
2025-02-03,7795,7810,7725,7775,103862,102970,KODEX 증권
2025-02-04,7825,7900,7810,7885,65680,102970,KODEX 증권
2025-02-05,7895,7915,7810,7825,274408,102970,KODEX 증권
2025-02-06,7850,7885,7760,7815,104612,102970,KODEX 증권
2025-02-07,7800,7925,7795,7860,49703,102970,KODEX 증권
2025-02-10,7875,7905,7795,7795,80517,102970,KODEX 증권
2025-02-11,7835,7840,7770,7830,47892,102970,KODEX 증권
2025-02-12,7850,7960,7850,7880,66586,102970,KODEX 증권
2025-02-13,7915,7915,7800,7870,66675,102970,KODEX 증권
2025-02-14,7875,8025,7875,8000,111022,102970,KODEX 증권
2025-02-17,8040,8165,8005,8120,123946,102970,KODEX 증권
2025-02-18,8165,8165,8075,8125,73075,102970,KODEX 증권
2025-02-19,8140,8210,8125,8180,74712,102970,KODEX 증권
2025-02-20,8185,8265,8150,8180,69662,102970,KODEX 증권
2025-02-21,8235,8235,8100,8130,56498,102970,KODEX 증권
2025-02-24,8100,8115,8065,8115,27250,102970,KODEX 증권
2025-02-25,8095,8175,8060,8150,84457,102970,KODEX 증권
2025-02-26,8150,8200,8140,8200,95986,102970,KODEX 증권
2025-02-27,8215,8215,8100,8160,103858,102970,KODEX 증권
2025-02-28,8065,8070,7960,8005,92722,102970,KODEX 증권
2025-03-04,8010,8065,7880,7890,157851,102970,KODEX 증권
2025-03-05,7935,7940,7745,7825,100951,102970,KODEX 증권
2025-03-06,7895,8125,7845,8060,113355,102970,KODEX 증권
2025-03-07,8080,8080,7990,8015,38170,102970,KODEX 증권
2025-03-10,7945,8060,7945,8040,15251,102970,KODEX 증권
2025-03-11,7925,7955,7865,7920,62117,102970,KODEX 증권
2025-03-12,7920,8055,7915,8035,38701,102970,KODEX 증권
2025-03-13,8035,8175,8030,8075,88579,102970,KODEX 증권
2025-03-14,8100,8100,8000,8030,65223,102970,KODEX 증권
2025-03-17,8080,8195,8080,8180,603711,102970,KODEX 증권
2025-03-18,8250,8300,8195,8230,847899,102970,KODEX 증권
2025-03-19,8265,8300,8230,8290,83708,102970,KODEX 증권
2025-03-20,8290,8380,8257,8270,111108,102970,KODEX 증권
2025-03-21,8250,8330,8225,8300,82309,102970,KODEX 증권
